,News,Label
62,EXPLAINER-Why is India facing a coal shortage?,0
1091,UPDATE 1-India to introduce new battery swapping policy in EV push,0
5,Microsoft rolls out personalized news feed,1
1439,"Microsoft lays off 2,100, axes Silicon Valley research",1
1656,Microsoft unveils Windows 10 S for its Surface laptops,1
181,UPDATE 2-Microsoft looks to tap into India's Oyo before its potential IPO- source,1
1105,India reports first death linked to Omicron coronavirus variant,0
390,India asks Xiaomi to pay $88 mln in import taxes it found it evaded,0
1624,UPDATE 1-Microsoft looking to support ad blockers in Edge web browser,1
118,Microsoft to unveil first new Windows in six years,1
457,India says one vaccine dose prevents 96.6% COVID-19 deaths,0
901,India's July infrastructure output grows 9.4% y/y,0
762,"Twitter reinstates accounts of India's Rahul Gandhi, other opposition leaders",0
153,Kerala's COVID-19 lessons for India and Modi's government,0
1066,"Invoking 'Quit India', minister welcomes Amazon, Flipkart ruling",0
951,"Microsoft awards hacking expert, repairs browser bug",1
176,UPDATE 4-Microsoft sees steady cloud growth after record quarterly profit,1
1094,Exclusive-India considers relief for exporters hit by Ukraine crisis-sources,0
1288,Microsoft denies U.S. suggestion its diversity plan illegally discriminates by race,1
307,Global crypto exchange CrossTower enters India despite policy uncertainty,0
1252,Microsoft seeks EU approval for LinkedIn buy,1
409,"Cruise, GM partner with Microsoft to ramp up self-driving vehicles",1
938,"Microsoft to cut 1,850 jobs at struggling smartphone unit",1
1734,Microsoft complains to China over piracy at state firms: report,1
955,EU court cuts Microsoft antitrust fine slightly,1
448,India approves Sputnik Light COVID shot for unvaccinated - local manufacturer,0
80,Microsoft CEO says failed TikTok deal 'strangest thing I've worked on',1
289,"UPDATE 1-Microsoft hack fallout substantial for Dutch servers, watchdog says",1
1091,Microsoft considers Ericsson CEO for top job: report,1
176,Wistron partners with India's Optiemus in boost for electronics manufacturing,0
1447,Former Microsoft workers seek class cert in major sex bias case,1
631,UPDATE 1-EU investigates Microsoft over browsers,1
240,UPDATE 2-Sony slides on 'monumental challenge' from Microsoft gaming deal,1
582,'Off to Canada': India's jobs crisis exasperates its youth,0
376,UPDATE 4-WTO panel tells India to comply with trade rules on sugar,0
1566,"Exclusive: Time for Gates to go, some top Microsoft investors tell board",1
1274,China says Microsoft Outlook hacking allegations 'groundless',1
350,Microsoft investigating Outlook issues for North America users,1
1688,"Microsoft to give away Windows 10, unveils hologram glasses",1
685,India cuts import taxes on vegetable oils to calm prices,0
1541,"UPDATE 5-Microsoft opens door to Android, Apple phone apps",1
739,China regulator announces anti-monopoly probe of Microsoft,1
628,Microsoft developing seven-inch Surface tablet: WSJ,1
793,Microsoft wins $1.76 billion defense contract -Pentagon,1
731,"India reports 15,906 new COVID-19 cases in last 24 hours",0
648,India announces measures to shore up telecoms sector; respite for Vodafone Idea,0
1008,"In India, Tamil Nadu eyes coal power reboot despite local fears",0
1058,Demand still strong for India-made AstraZeneca vaccine doses - COVAX's GAVI,0
315,Strong earthquake of 6.1 magnitude strikes India-Myanmar border region,0
911,India hosts first regional meeting on Afghanistan since Taliban takeover,0
794,"Microsoft, Motorola millions apart on royalty payment case",1
325,Capital Calls: Microsoft’s final browser verdict,1
728,Microsoft sues U.S. government over data requests,1
41,Latest Russian cyberattack targeting hundreds of U.S. networks -Microsoft,1
741,UPDATE 1-Elections in India's most populous state to start in Feb. 10,0
1752,"Microsoft sells patents to Xiaomi, builds ""long-term partnership""",1
1023,India's Bharat Biotech studying if Covaxin shot will work on Omicron,0
597,Microsoft launches wearable fitness device for $199,1
1095,Twitter begins hiring to comply with India's new rules,0
509,Amazon launches service aggregating video streaming apps in India,0
764,"India, Tesla in 'weird stalemate' on tax cut demands with no investment pledge-sources",0
1343,BRIEF-Microsoft Adds 315 Megawatts Of New Solar Power In Virginia,1
486,American Airlines bets on non-stop travel demand as it relaunches India flights,0
767,Microsoft meets with private equity over Yahoo deal,1
316,India allows refined palm oil imports until Dec 2022,0
671,Microsoft posts record loss as it writes down Nokia,1
640,"India detects seven more Omicron cases, making 12 in all",0
434,"UPDATE 8-Microsoft earnings rise as pandemic boosts cloud computing, Xbox sales",1
1322,"GameStop signs multi-year cloud, hardware deal with Microsoft",1
1339,GameStop shares surge 44% on tie-up with Microsoft to upgrade stores,1
610,Samsung to pre-install Microsoft apps on Android tablets,1
964,"FEATURE-Rare bird, forest protectors clash with India's clean energy vision",0
1786,Microsoft challenges federal judge's order on 'sneak and peek' searches,1
541,India considers easing curbs on some Chinese investments - Bloomberg News,0
773,India police charge Amazon execs in alleged marijuana smuggling case,0
1490,Ericsson in talks to buy Microsoft's TV software unit: report,1
800,Microsoft sales and profit beat estimates on cloud growth,1
875,Microsoft's Windows 8 to hit release target,1
327,Russia says India approves one-shot Sputnik Light COVID vaccine,0
1699,Microsoft CEO says 4 mln Windows 8 upgrades since Friday,1
37,Microsoft announces share buyback program of up to $60 bln,1
1189,India hosts first regional meeting on Afghanistan since Taliban takeover,0
683,India's new COVID-19 cases jump to two-month high,0
114,EXPLAINER-Why is India facing a coal shortage?,0
442,Cricket-India women trump Pakistan to maintain perfect record,0
729,"BRIEF-Bell Canada, Microsoft Canada announce availability of expanded suite of Microsoft Azure Cloud Services",1
903,Microsoft meets with private equity over Yahoo deal,1
405,BRIEF-Microsoft India announces launch of Microsoft Kaizala,1
1269,Microsoft urges customers to install security tool,1
654,Microsoft opens two data centers in Germany: reports,1
389,U.S. hopes India will distance itself from Russia after Ukraine invasion,0
251,"Microsoft data centres to heat Finnish homes, cutting emissions",1
578,"India reports 46,164 new COVID-19 cases in last 24 hours",0
676,"Mundie, one of Gates' successors, to retire from Microsoft",1
1160,"India proposes mandatory side, curtain airbags in all cars from Oct",0
369,Commerzbank deepens partnership with Microsoft amid revamp,1
191,India to grant additional $2.6 billion for solar manufacturing,0
1404,BRIEF-Microsoft Reports Qtrly Diluted Earnings Per Share $0.95,1
169,Oracle partners with India's Airtel in boost for cloud business,0
354,"UPDATE 3-Tyson Foods, Microsoft mandate vaccinations, U.S. automakers mask up",1
1661,"Microsoft CEO defends its innovation record, financial results",1
798,Microsoft sues U.S. government over data requests,1
1140,Microsoft says UK staying in EU important for investment,1
606,India extends lower tax rate on COVID-19 drugs to year end,0
370,"Microsoft, Mastercard sign on to VP Harris's Central America strategy",1
1608,Exclusive: Microsoft CEO Nadella to visit China amid antitrust probe - source,1
967,Microsoft coy on cloud profit after Amazon delivers,1
521,"S&P 500 rides Microsoft, Amazon to record close above 4,000",1
680,India asks Indonesia to raise palm oil supply as prices spike - sources,0
994,Microsoft moves to assure international business customers on spying,1
1486,Microsoft asks judge to toss sex-bias class action,1
531,Reliance joins calls for India to tighten marketplace rules -sources,0
239,"India reports 40,134 new coronavirus cases",0
937,Microsoft offers ValueAct president seat on board,1
186,Microsoft swipes Apple’s crown,1
890,Restrictions imposed in several states in India as Covid-19 cases rise,0
501,Microsoft Outlook service hit by outage,1
443,India breaks its vaccination record in 'birthday gift' to Modi,0
1257,United States vs Google vindicates old antitrust gripes from Microsoft,1
257,UPDATE 1-EA taps Microsoft executive as new chief financial officer,1
214,PREVIEW-India seen boosting budget spending on infrastructure,0
590,India's gasoline demand seen hitting record as COVID curbs ease,0
362,UPDATE 3-At least 10 hacking groups using Microsoft software flaw -researchers,1
1654,Denmark wants $1 bln in back-taxes from Microsoft-local radio,1
1389,Dutch regulator sees potential privacy breach in Microsoft Windows,1
259,"American Airlines, Microsoft join Gates-backed program to boost clean energy",1
148,India says it will investigate Pandora Papers cases,0
962,"India's new COVID-19 cases hit seven-month high of 141,986",0
201,Microsoft’s insignificant $60 billion buyback,1
143,"India cenbank committed to inflation target, says chief",0
453,Microsoft to reorganize sales and marketing teams,1
1270,Microsoft urges customers to install security tool,1
602,Microsoft quietly content as EU moves on Google,1
1167,Microsoft makes more Office features free on iPads,1
597,Coal India ramps up supplies to address shortage at utilities,0
481,Microsoft stock punished as concerns multiply,1
542,BRIEF-Microsoft announces patent license agreement with Toyota,1
958,Games-India unlikely to field cricket teams in Hangzhou Asiad,0
1165,"India's Sensex breaches 60,000 level as pandemic fears fade",0
1195,Microsoft to buy display maker Perceptive Pixel,1
1383,Pentagon: re-evalution finds Microsoft's JEDI proposal still is best,1
1764,UN has high hopes for private sector after Microsoft rights donation,1
747,India breaks its vaccination record in 'birthday gift' to Modi,0
915,Microsoft hires ex-FTC Google expert as lobbyist,1
1469,"Microsoft to hire 1,000 in China over next year -exec",1
1740,Microsoft to unveil more TV projects for Xbox One entertainment hub,1
735,UPDATE 1-Microsoft details subscriber growth in cloud,1
26,Coal India plans to increase prices 'slowly',0
937,India cenbank may launch digital currency pilot next year: report,0
1127,Pope discusses ethics of artificial intelligence with Microsoft chief,1
963,India's January infrastructure output grows 3.7% year on year,0
19,India's gender inequity in vaccinations narrows,0
301,India celebrates 1 billion COVID-19 vaccine doses with song and dance,0
511,"India's output, exports of Russia's Sputnik vaccine at risk due to Ukraine crisis",0
1045,"Microsoft releases 'refined' Windows, revs up developers",1
1412,EXCLUSIVE-EU may fine Microsoft over browsers by end-March -sources,1
1048,Games-India withdraw hockey teams from Commonwealth Games in Birmingham,0
308,"U.S. top diplomat Blinken to visit India, Kuwait",0
193,"Leonardo, Microsoft team up to help digitalize Italy's public systems",1
903,"Crop sowing lags in India on scanty rains, raises concerns over yields",0
1467,Microsoft talked with Nokia about buying devices unit-report,1
783,India police charge Amazon execs in alleged marijuana smuggling case,0
1258,Microsoft nominates GSK CEO Walmsley to board,1
712,India to introduce new battery swapping policy in EV push,0
1325,"UPDATE 1-Microsoft says disruption to Teams, Outlook resolved",1
1132,Microsoft begins worldwide release of Office 2016,1
716,Microsoft takes aim at Sony with cloud gaming service,1
1372,REFILE-Microsoft's veteran Windows head Terry Myerson to leave company,1
657,Walgreens and Microsoft partner to develop digital healthcare services,1
0,Microsoft to change pricing for Microsoft 365,1
231,India's top carmaker sees hydrogen as 'interesting alternative',0
794,BRIEF-India CCI OKs Acquisition Of Glaxosmithkline Asia Private,0
984,India's festival season could bring pick up in demand - ICRA,0
1050,Microsoft says to buy LinkedIn for $26.2 bln,1
1673,U.S. government seeks end to Supreme Court privacy fight with Microsoft,1
1029,Microsoft debuts Xbox music service to take on Apple,1
494,India central bank sees need for continued policy support -minutes,0
714,"India reports first Omicron cases, no plan to authorise boosters",0
511,Microsoft Outlook service hit by outage,1
220,Everyone wins in India’s telecoms debt reset,0
1452,Microsoft touts progress of chat app Teams in battle with Slack,1
276,Microsoft to invest $1 bln in Malaysia to set up data centres - Malaysian PM,1
1058,Microsoft begins worldwide release of Office 2016,1
1104,Microsoft pulls out the stops for Halo 4,1
266,U.S. judge says Google request for Microsoft documents is relevant,1
983,Pilot error likely caused fatal Air India Express crash - report,0
1168,India's December crude oil imports at one-year peak,0
571,"Microsoft's Surface tablet has ""modest"" start-Ballmer",1
352,"India's expert panel advises full approval for Covishield, Covaxin",0
61,India to waive transmission costs for green hydrogen manufacturers,0
1769,"UPDATE 2-Microsoft tops estimates as Azure, Office products drive gains",1
551,Floundering private sales of vaccine in India deal blow to Russia's Sputnik V,0
1296,"Facebook, Microsoft launch contest to detect deepfake videos",1
999,Goa's beaches packed with domestic tourists as India tightens COVID rules,0
493,Microsoft to stop production of Xbox 360,1
934,Nokia shareholders approve sale of mobile business to Microsoft,1
351,"India's Omicron cases mild, vaccine boosters not a priority -government",0
498,India's biggest car dealer Popular plans $100 mln listing - source,0
909,Aging Microsoft lures young tech idealists,1
1235,UPDATE 1-Microsoft launches new Office for consumers,1
530,India's new COVID-19 cases jump to two-month high,0
459,Cryptocurrency exchange Coinstore enters India despite pending curbs on trade,0
1407,Microsoft India store down after hackers take user data,1
361,FOCUS-Ford wakes up badly burnt from its India dream,0
1295,BRIEF-Microsoft announces new updates to protect against Spectre and Meltdown,1
235,India's budget aims to boost spending to support growth,0
1174,India's Vodafone Idea eyes funding on govt package boost,0
92,"Microsoft president says tech must compromise, downplays metaverse 'hype'",1
1540,UPDATE 2-Microsoft shareholders advised to vote against director Thompson,1
1102,"Vaccine hesitancy big threat for India, says top vaccine maker SII",0
1552,"CORRECTED-Microsoft makes Teams primary teamwork hub, replacing Skype for Business",1
373,"India reports 258,089 new daily COVID-19 infections",0
1030,At least three killed in rail accident in India's West Bengal state,0
1139,"Crop sowing lags in India on scanty rains, raises concerns over yields",0
520,"US STOCKS-Dow, Nasdaq weighed down by Microsoft, Amgen; all eyes on Fed",1
69,"India's new COVID-19 cases surge to 179,723",0
353,White House national security adviser will identify actor behind Microsoft hack in near future,1
400,"India's monsoon gathers pace in September, set for delayed retreat",0
676,India's Maharashtra state bats for Tesla over import tax on EVs,0
241,UK urges organisations to install Microsoft updates urgently,1
1004,Indian shares slip as losses in Reliance outweigh Coal India gains,0
413,Microsoft teases tablet plans,1
121,India Insight: Elbows out on world’s factory floor,0
1154,Microsoft beats Wall Street on new CEO debut,1
935,Microsoft's quarterly profit rises 27.8 percent,1
1682,China hands Microsoft administrative fine over Xbox venture,1
508,India's top refiner plans thousands of electric car charging stations,0
512,"India's output, exports of Russia's Sputnik vaccine at risk due to Ukraine crisis",0
838,"Vaccine hesitancy big threat for India, says top vaccine maker SII",0
22,Singapore and India's payment services to link in 2022,0
458,India says one vaccine dose prevents 96.6% COVID-19 deaths,0
34,Microsoft unveils fourth data center in India,0
415,Talk of Microsoft tablet resurfaces,1
447,"India's expert panel advises full approval for Covishield, Covaxin",0
1059,Facebook critics call for release of India human rights review,0
97,Microsoft invests $50 million in alcohol-to-jet fuel biorefinery,1
1276,Microsoft cloud business gathers steam as pandemic boosts growth,1
709,Barnes & Noble shares soar on Microsoft report,1
836,"India reports 35,499 new COVID-19 cases - govt statement",0
894,Restrictions imposed in several states in India as Covid-19 cases rise,0
917,UPDATE 3-Microsoft to buy Yammer for $1.2 billion,1
874,"India growth recovery faces headwinds from geopolitical tensions, says Patra",0
475,COLUMN-India looks to Russia to solve the energy crisis Moscow created: Russell,0
708,India's January fuel sales hit by COVID curbs - preliminary data,0
773,Kaspersky files antitrust complaints against Microsoft in Europe,1
542,"India's Odisha, Andhra Pradesh states brace for cyclonic storm",0
338,Boat carrying 100 passengers sinks in India's northeast - witnesses,0
1101,"India sees impact of Omicron blunted by vaccination, prior infections",0
1487,Washington Supreme Court revives retaliation claims against Microsoft,1
569,India's Serum sees 'large' exports as output nearly quadruples,0
1005,Microsoft: Foreign hackers are targeting Biden and Trump camps,1
423,Air quality set to plummet in India's capital after clean spell,0
931,India to start vaccinating 12- to 14-year-olds against COVID-19,0
633,Foxconn India factory workers hospitalised after food poisoning,0
926,India's Life Insurance Corp files $8 billion IPO papers,0
899,Microsoft says has fixed Internet Explorer flaw,1
1228,Microsoft launches much-awaited Windows 10,1
1067,Microsoft says has fixed Internet Explorer flaw,1
1131,India hosts first regional meeting on Afghanistan since Taliban takeover,0
1053,EXCLUSIVE-Apple hit with antitrust case in India over in-app payments issues,0
934,Elections in India's most populous state to start in Feb. 10,0
249,France says to work with India to promote multilateral order,0
51,"India says daily COVID infections rise by 285,914",0
1629,Chinese employees at Microsoft's Nokia arm protest mass layoffs,1
473,"Microsoft tablet promising, but risks remain",1
611,"Walmart, Microsoft in partnership to use cloud tech",1
377,Cricket-Reactions to Kohli stepping down as India test skipper,0
1813,CORRECTED-UPDATE 1-Seagate chief Luczo leaves Microsoft board,1
1176,Russia's Yandex teams up with Microsoft for Windows 10,1
1634,UPDATE 1-China bans use of Microsoft's Windows 8 on gov't computers,1
171,Foxconn India iPhone plant to reopen on Wednesday -legislator,0
605,"India asks ""captive"" coal mines to increase output as power demand rises",0
1357,Ex-Microsoft employee and one other charged with insider trading,1
527,"Microsoft says disruption to Teams, Outlook resolved",1
400,"Microsoft earnings rise as pandemic boosts cloud computing, Xbox sales",1
1448,"Microsoft to bring Xbox and PC games to Apple, Android phones -report",1
271,U.S. judge says Google request for Microsoft documents is relevant,1
914,"Microsoft, Google tangle over Windows security patch",1
1330,"Microsoft sues Kyocera over cell phones, seeks U.S. injunction",1
989,Microsoft board preparing to name Nadella as CEO: report,1
320,Coal India considers private sector to run discontinued mines,0
887,UPDATE 1-Foxconn India factory workers hospitalised after food poisoning,0
525,Microsoft aims to help businesses get handle on data with new tool,1
850,India's Gennova developing Omicron-specific COVID-19 vaccine,0
53,Microsoft shareholders back proposal that seeks report on its sexual harassment policies,1
983,Microsoft to reveal next-generation Xbox on May 21,1
849,"US trade panel to rethink Microsoft, Motorola decision",1
1197,Microsoft quarterly adjusted revenue falls 6.6 pct,1
301,Microsoft wins $21.9 billion contract with U.S. Army to supply augmented reality headsets,1
733,"Microsoft says to provide cloud, tools for tackling Ebola",1
1742,Some China internet users say able to access Microsoft’s Bing,1
752,"India unveils new rice variety to cut down on use of water, labour",0
822,Latin American oil gains ground in India at Mideast expense - data,0
1147,India reports 200 Omicron cases across 12 states,0
107,"Microsoft to allow Epic Games, Amazon storefronts on its app store",1
545,Investcorp eyes India private equity growth and capital boost for online retailer,0
1635,UPDATE 1-Ex-execs say fired by Microsoft for hostess charge doubts,1
39,India dispatches first wheat aid shipment to Afghanistan,0
1249,Access to Microsoft's Bing restored for some users in China,1
1778,"Microsoft reverses position on Xbox One Internet, game sharing",1
1667,Samsung loses bid to freeze Microsoft's U.S. lawsuit over royalties,1
35,Singapore and India's payment services to link in 2022,0
1086,Microsoft clashes with Justice Department at U.S. Supreme Court,1
455,"Microsoft revamps Office, looks to the cloud",1
868,New Xbox more than a game console for Microsoft,1
245,Sony shares untraded with a glut of sell orders on Microsoft gaming push,1
1434,"Microsoft, InMobi collaborate to offer marketing capabilities to enterprise customers",1
655,"RPT-Microsoft's focus on cloud, partnerships paying off",1
1676,"Yahoo, Microsoft add termination clause in search deal - filing",1
630,India set to clear Boeing 737 MAX to fly again soon -report,0
632,"Microsoft cutting about 1,000 jobs - CNBC",1
1799,Microsoft says it will follow California's digital privacy law in U.S.,1
813,"India's coal-fired power output falls 1.5%, renewables jumps in Sept",0
121,UPDATE 1-Microsoft invests $5 mln in SoftBank-backed Oyo,1
1103,UPDATE 1-Comcast buys Microsoft stake in MSNBC.com,1
375,Earthquake of magnitude 5.6 strikes Myanmar-India border region – EMSC,0
1613,Microsoft to settle Vringo lawsuit over search-related patents,1
318,UPDATE 1-U.S. probes options trade gained on Microsoft-Activision deal - WSJ,1
733,"India's new COVID-19 cases hit seven-month high of 141,986",0
1118,India August service activity grows at fastest pace since pandemic began,0
904,India's GDP growth likely touched a record in April-June: Reuters poll,0
173,India current account swings to surplus in June quarter,0
554,Challenges abound as Tata draws up a flight plan for Air India,0
397,India allows power plants to blend imported coal with local grade,0
746,"Microsoft, Samsung settle contract dispute over patents",1
45,"India reports 25,072 new coronavirus cases",0
792,Reliance joins calls for India to tighten marketplace rules -sources,0
88,Microsoft hires key Apple engineer to design server chips - Bloomberg News,1
869,India reports smallest rise in COVID-19 deaths since mid-March,0
46,"India to restart COVID vaccine exports to COVAX, neighbours",0
627,"Microsoft cutting about 1,000 jobs: CNBC",1
402,Russia starts missile supplies to India despite U.S. sanctions risk,0
1509,IBM settles legal dispute with diversity officer hired by Microsoft,1
14,"India reports 42,766 coronavirus cases",0
40,"Simpson Thacher, Skadden drafted for Microsoft’s $69 billion Activision buy",1
1121,FEATURE-India's engineering colleges equip students for future beyond coal,0
519,India stops buying sunoil as Ukraine conflict maroons shipments -dealers,0
665,NBC may buy Microsoft's MSNBC.com stake - Adweek,1
546,Flu vaccine demand takes off in India as pandemic raises awareness,0
297,Shopee dips toe in India e-commerce market with seller recruitment campaign,0
830,Court questions Google on patent values in Microsoft case,1
1293,UPDATE 2-Microsoft takes action to resolve 365 services accessibility issues,1
1143,UPDATE 2-India raids liquor companies in price fixing probe -sources,0
641,Microsoft offers patent troll defense for cloud customers,1
1010,Microsoft shares fall after departure of key executive,1
460,No word from Microsoft on Office for iPad,1
140,Fact Check-Swedish company – not Microsoft – develops microchip implants that can store COVID-19 vaccine information,1
515,India administers lowest number of COVID-19 tests in a month,0
633,Microsoft to allow Android apps on Windows phones -sources,1
823,"India signs deals to export 500,000 T wheat, as global prices surge",0
578,BRIEF-Microsoft quarterly results press release,1
102,Crypto is next fintech battle for India's Gen Z,0
876,"Microsoft awards hacking expert, repairs browser bug",1
922,Floundering private sales of vaccines in India deal blow to Russia's Sputnik V,0
683,Microsoft targets Amazon with price cuts on 'cloud' services,1
1324,Microsoft gets into 5G race with Azure cloud for telecom operators,1
192,"EU bodies' use of Amazon, Microsoft cloud services faces privacy probes",1
1812,"Microsoft unveils first laptop, updated devices using Windows 10",1
891,India Modi's personal Twitter handle 'briefly compromised' -Prime Minister's Office,0
1226,Microsoft detects cyberattacks from Iran-linked actor engaged in intelligence collection,1
737,REFILE-Microsoft demurs at Motorola patent settlement offer,1
284,Microsoft to invest $1 billion in Malaysia to set up data centres - Malaysian PM,1
650,"Stephen Elop, former Nokia CEO, to leave Microsoft",1
243,India summons South Korea envoy over Hyundai Pakistan tweet,0
1098,India prepares for future COVID surge as cases inch up,0
126,Microsoft says Israeli group sold tools to hack Windows,1
123,India govt says no decision on Air India sale after report cites Tata Sons as winner,0
987,Microsoft's LinkedIn buy panned on social and trading sites,1
577,Microsoft launches wearable fitness device for $199,1
279,"US STOCKS-Solid Microsoft forecast, tech strength push Nasdaq higher",1
1444,Microsoft weighs TikTok purchase as ad business flattens out,1
131,India current account swings to surplus in June quarter,0
895,UPDATE 1-Microsoft in talks to buy TikTok - NYT,1
109,India’s tech stock bubble is poised to deflate,0
755,Ford's India factory workers seek government help to safeguard jobs,0
1063,"India's sugar exports accelerate on global price rally, weak rupee",0
357,Moody's upgrades outlook on India to stable from negative; maintains Baa3 rating,0
1321,"BRIEF-Kate Johnson to join as president, CVP of Microsoft US",1
996,Microsoft unveils Windows 8 for public test,1
1028,India planning financial support for setting up hydrogen manufacturing plants,0
491,Microsoft says Bing inaccessible in China,1
90,India indicates readiness to release more oil reserves,0
439,Walmart partners with Microsoft for TikTok bid,1
1668,Microsoft says Windows 10 has 270 million users in eight months,1
835,"India cuts tax on crude palm oil imports to help consumers, refiners",0
75,UPDATE 2-Microsoft to take site-by-site approach to U.S. office reopening,1
1460,"UPDATE 1-Microsoft, Samsung settle contract dispute over patents",1
591,"India cuts soyoil, sunflower oil import tax to calm prices",0
1484,Microsoft says Samsung owes $6.9 million in unpaid interest,1
855,Microsoft to crack down on content promoting extremist acts,1
1723,UPDATE 3-Microsoft revamps Surface tablets to challenge Apple,1
55,India says climate commitments ambitious yet achievable,0
685,Microsoft takes aim at Sony with cloud gaming service,1
1454,Microsoft expands cloud service in push for $10 bln Pentagon contract,1
1000,Nokia shareholders approve sale of handset business to Microsoft,1
378,UPDATE 1-India's Feb sunoil imports fall as war disrupts shipments,0
261,"India, Russia sign 28 investment deals -foreign secy",0
1747,UPDATE 1-Microsoft to open Windows stores within Best Buy,1
1678,Microsoft seeks to block class cert in sex bias case,1
101,Oracle partners with India's Airtel in boost for cloud business,0
506,"Microsoft CFO exits, profit rises",1
273,Jeep to launch two new SUVs in India to boost sales,0
1416,Nokia says India plant unlikely to be part of Microsoft deal,1
346,India celebrates 1 billion COVID-19 vaccine doses with song and dance,0
358,India police to question Amazon executives in probe over marijuana smuggling,0
1265,"Tech giants, others back Microsoft in 2nd Circuit fight over secrecy order",1
1049,Factbox: Entities subject to sanctions that bought Microsoft products,1
941,Microsoft apologizes for offensive tirade by its 'chatbot',1
1647,Microsoft made mistakes in early mobile strategy: Bill Gates,1
105,Microsoft's $16 billion Nuance bid gets EU antitrust approval,1
408,"Microsoft working on in-house chips for its servers, PCs",1
164,EXPLAINER-Amazon's battle with Reliance for India retail supremacy,0
1753,Can remote work growth offset stalls in Microsoft's one-time deals?,1
1116,Microsoft asks for exception program on Trump immigration orders,1
1278,Microsoft beats sales estimates as Azure growth ticks upward,1
1456,"Microsoft sells patents to Xiaomi, builds ""long-term partnership""",1
1087,"India to launch $1.48 billion plan to raise oilseed output, cut imports",0
1060,"Microsoft's focus on cloud, partnerships paying off",1
367,Microsoft investigates issue with Teams meetings for North America users,1
1576,Microsoft expands rural U.S. campaign with Green Bay Packers tie-up,1
1014,India's cabinet approves up to 20% FDI in behemoth insurer LIC -source,0
853,India ready to tap national oil stocks further to tackle soaring prices,0
412,BRIEF-Microsoft to acquire Deis,1
623,India's Axis Bank concludes structured derivative deals as RBI ban lifts,0
772,Judge narrows Google patent suit against Microsoft,1
946,"Vaccine hesitancy big threat for India, says top vaccine maker SII",0
334,"India, Russia strike trade, arms deals during Putin visit",0
948,U.S. approves Microsoft purchase of Nokia's mobile business,1
563,EXCLUSIVE-India in talks on multi-year fertiliser import deal with Russia -sources,0
1294,"MICROSOFT ""CREATORS UPDATE"" ACCESSORIES START AT $299 - EVP, WINDOWS AND DEVICES GROUP",1
130,Microsoft to offer cloud-based version of Windows operating system,1
1018,IBM sues former HR boss hired by Microsoft,1
740,Flame virus prompts Microsoft to boost Windows security,1
1453,Microsoft faces U.S. bribery probe over sales in Hungary - WSJ,1
1653,"Microsoft challenges federal judge's order on ""sneak and peek"" searches",1
584,BRIEF-Flipkart and Microsoft in pact for cloud partnership,1
869,"Microsoft Surface sales sink, shares dip",1
804,"India, Australia eye closer security ties as 9/11 anniversary marked",0
605,Microsoft finds favor with Highfields during third quarter,1
1319,"CORRECTED-Stephen Elop, former Nokia CEO, to leave Microsoft",1
729,"India's oil imports from U.S. to rise, amid criticism for Russian purchases",0
1169,India's Modi calls meeting of state chiefs on fighting Omicron variant,0
1508,Microsoft to offer governments local version of Azure cloud service,1
1224,Nokia says handset business sale to Microsoft completed,1
1767,Microsoft CEO visiting China as anti-trust probe nears third year,1
91,India to study sanctions impact on trade settlement with Russia,0
65,"India reports 41,965 new COVID-19 cases",0
190,Microsoft wins U.S. antitrust okay for $16 billion purchase of Nuance,1
717,BRIEF-Microsoft Says To Acquire Avere Systems,1
1099,Senior schools reopen in India's Karnataka amid hijab row,0
349,Microsoft teams up with EU publishers amid Facebook's Australian spat,1
194,BMO investment arm sold Microsoft over U.S. Army headset deal,1
962,CORRECTED-Microsoft partners with Dropbox for online file-sharing,1
1162,"Microsoft CFO to leave; profit, shares rise",1
421,India says trade pact with Britain could double trade by 2030,0
1069,"Microsoft, Facebook to build transatlantic subsea cable",1
1159,Microsoft and Google financials could surface at trial,1
1633,"Microsoft, Getty Images settle dispute over online photo tool",1
222,"India's new COVID-19 cases rise by 45,083",0
1022,India 'prepares for the worst' ahead of possible COVID-19 third wave,0
1181,Why Nokia didn't sell its patents to Microsoft,1
486,Microsoft: The insiders who could be CEO,1
1241,China says Microsoft Outlook hacking allegations 'groundless',1
383,"UPDATE 2-France embraces Google, Microsoft in quest to safeguard sensitive data",1
666,"India cuts tax on crude palm oil imports to help consumers, refiners",0
1185,Microsoft blocks censorship of Skype in China - advocacy group,1
253,UPDATE 1-Buffett's Berkshire bought Activision shares before Microsoft takeover,1
702,Microsoft's newest weapon in China piracy fight,1
888,Microsoft adjusted revenue rises 3.1 pct,1
1122,VW joins Tesla in call for lower import tax on EVs in India,0
1735,Microsoft counts on shooter game 'Titanfall' to fire up Xbox One sales,1
473,"India's COVID-19 cases rise by 333,533 in last 24 hours - govt",0
6,Microsoft’s Activision deal has on virtual goggles,1
1240,JD.com to sell Microsoft's Xbox One in China,1
1583,Microsoft India store down after hackers take user data,1
770,Microsoft to open Windows stores within Best Buy,1
779,Chronology: Steve Ballmer's tenure as Microsoft CEO,1
646,BRIEF-Microsoft says Microsoft Teams is now generally available in 181 markets and in 19 languages,1
1390,Microsoft gives away more Office software to attract mobile users,1
536,Microsoft 365 outage affects multiple services,1
814,Volkswagen deepens cloud computing partnership with Microsoft,1
687,Microsoft to unveil big management reorganization Thursday -report,1
1420,Kaspersky tones down threat of antitrust complaint against Microsoft,1
