,News,Label
1704,Google and Spain wrestle over EU privacy law,1
310,"Moscow, Delhi sign deal to produce Kalashnikov assault rifles in India",0
842,WHO says it 'cannot cut corners' in approving India's Covaxin shot,0
895,India to move some migrant workers in Kashmir to army camps after killings,0
898,Google revives Australia news platform launch amid content payment fight,1
475,Russian competition watchdog opens case against Google over YouTube curbs,1
179,CORRECTED-Russia fines Google 3 million roubles for not deleting banned content,1
1254,Google launches news initiative to combat fake news,1
417,Tata regains control of troubled Air India with $2.4 billion bid,0
925,India 'prepares for the worst' ahead of possible COVID-19 third wave,0
1360,Big venture firms eye opportunity in Google Glass,1
1770,Google says an EU antitrust fine would be 'inappropriate',1
1490,Google bolsters voice search app for iPhone,1
932,UPDATE 1-India's September vehicle sales hit by chip shortage,0
365,UPDATE 4-U.S. states allege Google 'unlawfully' preserves Play Store monopoly,1
331,India's Jan trade deficit at $17.42 billion - trade ministry,0
1310,Brazil investigates Google over antitrust charges,1
957,India's Zee appeals in case by investors demanding shareholder meet,0
454,Alphabet earns record profit on Google ad surge,1
722,Pakistan seeks answers from India after crash of mystery flying object,0
538,Google tells court 'staggering' $5 billion EU antitrust fine flawed,1
1684,Google app store policy raises privacy concerns,1
693,Google tells EU court payments to phone makers gave Android a chance against Apple,1
1514,Google to offer checking accounts for consumers - WSJ,1
1071,"Delhi lifts weekend curfew, reopens restaurants as India COVID cases drop",0
1712,"In loss for Google, Federal Circuit warns patent applicants not to ‘sandbag’ PTAB proceedings",1
19,India's gender inequity in vaccinations narrows,0
393,Vodafone teams up with Google Cloud on data analytics,1
1369,Google buys city-guide app maker JetPac,1
5,Russia fines Google again over banned content,1
1132,Google launches a YouTube built for gamers,1
421,India says U.S. willing to collaborate to achieve green energy goals,0
835,"Elon Musk's Neuralink raises over $200 million from Google Ventures, others",1
668,India gets below-average monsoon rains for second straight week,0
846,India foreign minister says willing to make investments in Sri Lanka,0
1014,India says no report of its students being held hostage in Ukraine,0
404,"Slate of Google updates boost its smartwatch, work collaboration efforts",1
650,UPDATE 1-Google battles landmark UK class action over alleged iPhone tracking,1
646,"S.Korea approves rules on app store law targeting Apple, Google",1
1445,Fitbit completes merger with Google,1
806,"UPDATE 1-Ford reconsiders India after halting production, this time for EVs",0
1288,Canada's competition watchdog challenges Google's search dominance,1
886,Cricket-Former India spinner Harbhajan calls time on career,0
1656,Google redesigns iconic logo for the fifth time,1
359,Google to test changes to ad practices over coming months,1
346,Google dangles paid upgrade to businesses using Gmail addresses,1
98,France's Fnac Darty teams up with Google to improve online retail services,1
841,India's Serum Institute applies for full approval of Covishield vaccine,0
300,Google takes down maps targeting hundreds of Thais accused of opposing king,1
659,"India's COVID vaccine supply jumps, raising export hopes",0
516,Britain and India aim to finalise FTA agreement by year-end,0
1717,Google to contest Russia's antitrust ruling on Android,1
149,Google hit with 150 million euro French fine for cookie breaches,1
430,French antitrust watchdog to issue decision on Google's ad business on June 7 - spokesman,1
1344,Oracle probes Google engineer about key email,1
131,"Google keeps Android ad tool into at least 2024, exploring other options",1
969,Google urged to vet online financial promotions better,1
121,"Google announces Pixel 6 phone with new chip, subscription service",1
905,"Amazon, Google executives lead U.S. Senate panel antitrust hearing witness list",1
620,India's vaccine effort slows as dose gap trumps output jump,0
820,REUTERS NEXT-UN plans to drastically expand plastic waste management in India,0
1379,Google's Gmail down for users around the world,1
803,"Google teams up with Allianz, Munich Re to insure its cloud users",1
1441,Google to offer checking accounts for consumers - WSJ,1
20,Australian regulator aims to rein in Google's advertising power,1
1402,"Despite Glass failings, Google defends 'license' to spend",1
951,India's Axis Bank concludes structured derivative deals as RBI ban lifts,0
644,"Google, Meta face penalties in Russia as deadline passes to open local offices",1
522,Trade Desk to counter Google's ad grip with tool for publishers,1
812,India's antitrust body orders Google inquiry after news publishers complain,0
1538,EU likely to accept Google concessions - source,1
1191,"UPDATE 1-Google backs Biden immigration efforts, covers fees in threatened 'Dreamer' program",1
656,Google signs deals with Italian publishers for content on News Showcase,1
764,"India, Tesla in 'weird stalemate' on tax cut demands with no investment pledge-sources",0
96,"Google cannot escape location privacy lawsuit in Arizona, judge rules",1
196,Google wants to use AI to time traffic lights more efficiently,1
35,Google asks judge to dismiss most of Texas antitrust lawsuit,1
277,India's economic advisory council expects it to grow 7%-7.5% in 2022/23,0
758,"UPDATE 2-EU's Breton wants Google, YouTube to ban war propaganda accounts",1
624,EXCLUSIVE-India plans refiners' joint oil deals to cut import bill,0
54,Russia to go after Google this month with fine of up to 20% of annual turnover,1
431,"UPDATE 1-UK watchdog looking into Apple, Google's dominance of mobile phone systems",1
1195,Exclusive: China preparing an antitrust investigation into Google - sources,1
961,Google urged to vet online financial promotions better,1
124,UPDATE 1-Google to invest $1 billion in Africa over five years,1
992,Google revamps U.S. search,1
1231,Former lawmaker named Google's top Washington lobbyist,1
376,"Australia's Nine Entertainment signs content deal with Facebook, Google",1
694,India says it has ample coal stocks for power sector,0
991,Ford's India factory workers seek government help to safeguard jobs,0
986,Google's antitrust cases in Europe,1
355,India asks Xiaomi to pay $88 mln in import taxes it found it evaded,0
259,"India will not surprise market on borrowing, says govt official",0
1525,Trimble Navigation to buy SketchUp from Google,1
718,"Australian regulator may authorise media group talks with Google, Facebook",1
59,Tesla crash-tests India’s industrial focus,0
927,India's Gennova working on Omicron-specific COVID-19 vaccine - source,0
442,Cricket-India women trump Pakistan to maintain perfect record,0
862,"Russia fines Google, Facebook for failing to delete banned content",1
562,U.S. Supreme Court spurns Google bid to avoid shareholder lawsuit,1
688,India's Serum Institute applies for full approval of Covishield vaccine,0
173,India to grant additional $2.6 billion for solar manufacturing,0
1578,Oracle suffers major setback in Google case,1
1094,"REFILE-Twitter reinstates accounts of India's Rahul Gandhi, other opposition leaders",0
1005,India to introduce new battery swapping policy in EV push,0
1161,Google increases user privacy controls,1
1272,"French regulator ups pressure on Google on ""right to be forgotten""",1
1338,French data watchdog questions Google on privacy,1
1769,Google avoids fine with EU antitrust deal,1
1318,"Google to cut 1,200 jobs at Motorola Mobility - WSJ",1
1462,Google launches Wi-Fi router for home use,1
60,India's antitrust body orders Google inquiry after news publishers complain,1
152,UPDATE 2-India govt says no decision on Air India sale after report cites Tata Sons as winner,0
673,"India, Israel to start talks on free trade agreement next month",0
1608,EU lawmakers urge regulators to break up Google,1
1210,"Google's Chrome browser to be available on Apple's iPad, iPhone",1
186,"Review of India's Covaxin shot underway, WHO says",0
579,"India antitrust probe finds Google abused Android dominance, report shows",0
1458,Google's EU showdown offers openings to competitors,1
577,UPDATE 1-India's Feb sunoil imports fall as war disrupts shipments,0
1002,India refiners' November crude processing at near 2-year high,0
50,India's antitrust body orders Google inquiry after news publishers complain,1
222,Google is starting to tell you how it found Search results,1
1343,Google app store gets more oversight,1
1649,Google unveils services promoting free expression,1
899,India asks for more multi-lateral funding for future pandemics,0
916,India's daily COVID-19 cases near five-month low,0
1088,WHO says it 'cannot cut corners' in approving India's Covaxin shot,0
243,Google must face Voice Assistant privacy lawsuit - U.S. judge,1
512,"India's output, exports of Russia's Sputnik vaccine at risk due to Ukraine crisis",0
941,India resumes vaccine exports as domestic stocks build up - officials,0
451,Column: India looks to Russia to solve the energy crisis Moscow created,0
661,"Oil producers cannot hold consumers to ransom, says India oil minister",0
1024,India 'prepares for the worst' ahead of possible COVID-19 third wave,0
731,Games-India withdraw hockey teams from Commonwealth Games in Birmingham,0
353,Japan PM Kishida to meet India's Modi in New Delhi,0
1128,UPDATE 2-Trump pardons former Google self-driving car engineer Levandowski,1
65,Google to slash amount it keeps from sales on its cloud marketplace- CNBC,1
1281,"Google finance, business chiefs get millions in bonuses",1
652,Amazon and Google set to attend White House forum on quantum technology,1
915,A million set to throng India's Ganges for holy dip despite COVID-19,0
625,India vaccinates 3.8 million teens in new COVID-19 inoculation push,0
197,"India reports 42,625 new coronavirus cases",0
1476,Google's Android chief Andy Rubin steps down,1
103,Britain and Europe investigate Google and Facebook's ad services deal,1
310,UPDATE 2-Google appeals France's 'disproportionate' $591 million fine in copyright row,1
101,Oracle partners with India's Airtel in boost for cloud business,0
1599,SAP to offer its business apps on Google Cloud,1
1631,Google admits it did not delete Street View data,1
326,Google launches fresh appeal to overturn $2.8 bln fine at top EU court,1
1027,"Google to stop using Apple tool to track iPhone users, avoiding new pop-up warning",1
1647,GM will use Google to power future infotainment systems,1
1586,Google launching artificial intelligence research center in China,1
1612,Google courts game developers with expanded services lineup,1
482,India to push for patent waiver for COVID-19 vaccines at WTO,0
313,"India's economic growth will remain strong in coming quarters, S&P says",0
1468,Google offering free Apps for Work to some customers,1
191,India to grant additional $2.6 billion for solar manufacturing,0
130,India's fuel demand reined in by COVID curbs in January,0
17,"Private banks, pharma weigh on India shares; Pfizer India unit jumps",0
927,BRIEF-Google says bringing Google Calendar to the iPad,1
692,UPDATE 1-Watchdog says Google offers to exclude Showcase from general searches in Germany,1
117,Google failed to honor 'don't be evil' pledge in firing engineers - lawsuit,1
864,"India's new COVID-19 cases hit seven-month high of 117,100",0
286,REUTERS NEXT-Google real estate exec says 5% more workers coming in to office each week,1
1711,Chinese Commerce Ministry reviewing Google/Motorola deal,1
97,"India reports 25,072 new coronavirus cases",0
278,Tata regains Air India control in privatisation victory for Modi,0
1413,Expedia files Google complaint to EU regulators,1
573,Google rivals want EU lawmakers to act via new tech rules,1
139,UPDATE 3-S.Korea fines Google $177 mln for blocking Android customisation,1
279,India and China to continue dialogue over disputed border,0
1544,Google says Apple patent lawsuit dismissed,1
681,US STOCKS-Google lifts Nasdaq as focus turns to Fed,1
365,"India, Tesla in 'weird stalemate' on tax cut demands with no investment pledge-sources",0
312,EXCLUSIVE-Google deal with French publishers on hold pending antitrust decision - sources,1
370,"India's expert panel advises full approval for Covishield, Covaxin",0
253,India's regulator asks local exchange not to launch new rapeseed contract,0
730,"S.Korea seeks improved compliance plans from Apple, Google on app store law",1
1438,Google's Pichai to oversee major products and services -blog,1
358,Google to change global advertising practices in landmark antitrust deal,1
439,Google's advertising tech targeted in European publishers' complaint,1
799,US STOCKS SNAPSHOT-Google props up Nasdaq after biggest drop in over two months,1
763,"India, U.S. to expand farm trade, aim to resolve market access issues",0
1642,Google launching artificial intelligence research center in China,1
950,India's crude imports rebound in August on strong demand outlook,0
408,Google hearts New York City,1
1558,Judge says Google's Android lost money in 2010,1
1011,India's hijab dispute reaches its most populous state,0
88,"India reports 37,593 new coronavirus cases",0
57,Google reaches new deal with French newspapers on licensing rights,1
1789,BRIEF-Diane Bryant To Join Google Cloud As Chief Operating Officer - Google Blog,1
238,India's top carmaker sees hydrogen as 'interesting alternative',0
1093,India in talks to buy 50 million doses of Pfizer vaccine -WSJ,0
1496,Google's Pichai to oversee major products and services,1
971,India's electricity demand picks up in Oct as coal shortage lingers,0
1346,Why Google — and Larry Page — created their own Alphabet,1
626,"UPDATE 3-South Korea set to curb Google, Apple commission dominance",1
530,India invites bids to set up gas sales network,0
364,UK very disappointed with India's stance on Ukraine - trade minister,0
1542,Cisco and Google sign patent cross-licensing agreement,1
755,India asks Indonesia to raise palm oil supply as prices spike - sources,0
136,Wistron partners with India's Optiemus in boost for electronics manufacturing,0
1123,"Google to remove Confederate flag from Google Shopping, ads",1
953,Google to charge smartphone makers for Google Play in Europe,1
85,"India reports 35,178 new COVID-19 cases",0
682,Google says 'not up to us' to dictate how news companies spend its $1 billion,1
528,Olympics-India won't send diplomat after Games 'politicized' by China,0
712,"UPDATE 4-Google's voice assistant in new EU antitrust investigation, MLex reports",1
393,U.S. senators urge Biden to avoid India sanctions over Russian deal,0
218,UPDATE 1-Ford India head quits after company says to stop making cars in India,0
1214,Google app store gets more oversight,1
1697,R.R. Donnelley investigating Google release - CNBC,1
216,"Chip shortage pushes Reliance, Google to delay India smartphone launch",1
819,"China, Malaysia's scrap metal U-turn a golden opportunity for India - official",0
1266,INSIGHT-Some lending apps thrive on India's Google Play despite policy violations,1
1076,Modi's farm reform reversal to deter investment in India's agriculture,0
1805,Google introduces new 'Hummingbird' search algorithm,1
483,Verizon signs up Google Cloud to automate factories,1
327,Russia says India approves one-shot Sputnik Light COVID vaccine,0
38,UPDATE 2-Google asks judge to dismiss most of Texas antitrust lawsuit,1
462,"S.Korea set to curb Google, Apple commission dominance",1
1796,European ruling on Google privacy policy set for Sept,1
857,Japan's Osaka Gas enters India's urban gas distribution market,0
1300,Turkey fines Google for violating competition law,1
697,India's ShareChat raises $266 million for valuation of $3.7 billion,0
1733,Google developing new messaging app - WSJ,1
1068,"Son of India govt minister arrested, accused of killing farmers",0
99,Google failed to honor 'don't be evil' pledge in firing engineers - lawsuit,1
113,Swiss court rejects Google appeal over cloud contract,1
1057,India cbank chief says fuel excise duty cut is inflation positive,0
236,New Zealand grants residency to Google's co-founder Page,1
821,India's main cities record sharp fall in COVID-19 infections,0
301,UPDATE 2-Google buys Israeli security startup Siemplify for $500 mln - source,1
1749,"Google tax deal ""disproportionately small"" - UK committee",1
1499,India rejects rollout of Google's Street View service,1
296,India to resume scheduled international flights from March 27,0
1142,California files to join U.S. antitrust lawsuit against Google,1
1239,Google CEO Pichai receives stock grant,1
1368,Google executives acquitted in Milan autism video case,1
549,Google says employees will eventually be fired if they do not follow vaccination rules- CNBC,1
385,Russia gives Google 24 hours to delete banned content,1
351,EXCLUSIVE-India's state coal giant plans bulk exports for first time,0
583,"Google, India antitrust watchdog tussle in court over probe leak",0
855,India's fuel demand rose 0.8 pct y/y in October,0
1260,FTC expands Google antitrust probe: source,1
1122,UPDATE 1-Google urged to vet online financial promotions better,1
1588,Google tests airborne drones to deliver goods,1
15,FACTBOX-India and Pakistan's nuclear arsenals,0
572,"LatAm, U.S. shares in India's oil imports rise; MidEast, Africa down",0
933,BRIEF-Google says bringing Google Calendar to the iPad,1
875,"UPDATE 1-Google expands Jio partnership with Indian smartphone, cloud tie-ups",1
1021,"Boat carrying dozens sinks in India's northeast, one dead",0
876,Google parent Alphabet beats quarterly revenue estimates,1
631,"Kremlin hails decision by Apple, Google to delete opposition election app",1
932,Google to show ads for apps on Google Play,1
72,"India reports 45,352 new COVID-19 infections",0
185,UPDATE 2-Russia fines Google for not deleting banned content,1
513,EU court upholds EU antitrust ruling against Google,1
1045,Google to fund Taiwanese display maker to push Google Glass,1
686,India's Bharat Biotech resumes exports of homegrown COVID-19 shot,0
724,"Danish media firms join forces to seek payment deal with Facebook, Google",1
528,"Google's browser cookies plan anti-competitive, advertisers tell EU",1
930,Google disputes Texas' suit claiming unfair advertising sales practices,1
780,"India detects third Omicron case, reports 415 COVID-19 deaths",0
51,India's solar energy output growth slows in September,0
651,Twitter begins hiring to comply with India's new rules,0
80,Australia plans to make Google offer alternative search engines on smartphones,1
772,"U.S. senator presses Amazon, Google on Matter smart-home effort",1
212,A Myanmar family flees to India with no plans to return soon,0
186,Russia fines Google again for failing to remove banned content,1
49,Google says it offers more than $10 billion in consumer benefits in S.Korea,1
64,"UAE and India to sign trade, investment deal on Friday",0
588,UPDATE 1-Daily Mail owner sues Google for monopoly over ad business,1
29,TotalEnergies looking into EV charging points in India -CEO,0
983,"Australian competition watchdog warns Google, Facebook laws are just the start",1
269,"India's daily COVID-19 cases rise by 41,383",0
481,U.S. and India in talks over timeline for restarting COVID-19 vaccine exports,0
880,India's gasoline demand seen hitting record as COVID curbs ease,0
963,Boies team to co-lead publisher antitrust litigation against Google,1
1534,Judge certifies class in Google age-bias case,1
986,"ANALYSIS-Ukraine crisis could disrupt India's spending plans, economic recovery",0
1779,Google's latest iPhone rival off to a rocky start,1
973,"India's factory growth accelerated in Feb, inflation remains a concern",0
406,MEDIA-Google seeks to break vicious cycle of online slander - NYT,1
600,Iconix-Reliance JV in India to acquire Lee Cooper brand rights,0
6,India's Omicron cases jump to 101,0
41,India revokes patent for PepsiCo's Lay's potatoes,0
431,UK says India's UN vote swayed by dependence on Russia,0
578,"UPDATE 1-Australia's Seven West Media signs Google, Facebook deals after media law feud",1
162,"Review of India's Covaxin shot underway, WHO says",0
402,Russia starts missile supplies to India despite U.S. sanctions risk,0
394,UPDATE 1-Google takes down maps targeting hundreds of Thais accused of opposing king,1
104,S.Korea fines Google $177 million for blocking Android customisation,1
790,Foxconn India's iPhone plant restarts production after Dec protests,0
171,Google hit with 150 million euro French fine for cookie breaches,1
161,India says it will investigate Pandora Papers cases,0
773,"U.S. senator presses Amazon, Google on Matter smart-home effort",1
475,"Google, India antitrust watchdog tussle in court over probe leak",0
335,UPDATE 2-Google delays Chrome's blocking of tracking cookies to late 2023,1
89,Google to replenish 20% more water than it uses by 2030,1
334,Google must face shareholder lawsuit claiming it hid security risks,1
767,"UPDATE 3-S.Korea parliament committee votes to curb Google, Apple commission dominance",1
970,"Australia calls out Google for ""experiment"" blocking some news sites",1
1298,Google's DoubleClick ad network suffers outage,1
784,"AI navigation startup Phiar lands ex-Google manager, funding from Telenav",1
1813,EU agencies say Google breaking law: commissioner,1
595,India market regulator tightens risk management rules for mutual funds,0
847,"UPDATE 1-PREVIEW-Google, Facebook set to squash initial iOS fears, show big revenue jump",1
1040,India's record rice crop brings problem of plenty for farmers juggling protest,0
991,Google revamps U.S. search,1
524,India's top refiner to fuel expansion with green power,0
960,Google opens paid-for Australia news platform in drive to undercut Canberra's content payment law,1
261,Google to buy Japan payment startup for $182 million-plus - Nikkei,1
949,Trump pardons former Google self-driving car engineer Levandowski,1
993,Toxic gas kills six in India after illegal chemical dump,0
668,More U.S. states join Texas-led antitrust lawsuit against Google,1
104,India says it accidentally fired missile into Pakistan,0
427,India's release of 5 million bbls oil from stockpile a 'symbolic gesture',0
1098,"India reports 54,069 new COVID-19 cases",0
734,India's trade deficit widens to record $22.6 billion in September,0
1033,India allows GM soymeal imports via three more ports,0
590,Russia demands Google restore access to its media YouTube channels in Ukraine,1
1311,Google employees push to stop Project Dragonfly,1
974,Google launches $3 mln fund to fight vaccine misinformation,1
1134,"FACTBOX-Regulatory probes Google is facing in Asia, Europe",1
71,Coal India plans to increase prices 'slowly',0
425,French watchdog fines Google 220 mln euros for abuse of market power in the ad business,1
556,"Google loses challenge against EU antitrust ruling, $2.8-billion fine",1
607,India market regulator tightens risk management rules for mutual funds,0
1039,"Bye bye Google, hello Alphabet",1
324,Japan PM Kishida to stress unity on Ukraine in meet with India's Modi,0
121,"India reports 25,166 new COVID-19 cases",0
1591,Mediaset strikes digital content deal with Google,1
990,Google pauses federal campaign contributions after U.S. Capitol siege,1
708,India's January fuel sales hit by COVID curbs - preliminary data,0
907,Google revives Australia news platform launch amid content payment fight,1
76,How India flipped its vaccine fortunes,0
1228,FTC questions tech companies on Google practices-Bloomberg,1
1422,CORRECTED-OFFICIAL-Google to show ads on homepage of app,1
742,India in talks to buy 50 million doses of Pfizer vaccine -WSJ,0
1564,CORRECTED-Google to buy drone-maker Titan Aerospace,1
150,U.S. climate envoy Kerry will travel to India on Sunday,0
228,"Walmart lifts lid on good, ugly of India payments",0
1685,France's OVH partners with Google for European cloud computing push,1
680,"Google to evaluate executive performance on diversity, inclusion",1
81,"PriceRunner sues Google for 2.1 billion euros, prepares for long fight",1
934,Google says to block search engine in Australia if forced to pay for news,1
996,Google's Gmail blocked in China,1
985,Google opens paid-for Australia news platform in drive to derail Canberra's content payment law,1
719,India's antitrust watchdog orders probe into Google in smart TVs suit,1
906,"Amazon, Google execs lead U.S. Senate panel antitrust hearing witness list",1
748,India tells China border troop pullback needed for better ties,0
488,India struggles to contain vegoil prices as Indonesia restricts exports,0
81,"India reports 41,965 new COVID-19 cases",0
434,Turkey fines Google for abusing dominant position,1
1702,Google's Verily in early stages of developing a coronavirus tool,1
521,"Google, in fight against record EU fine, slams regulators for ignoring Apple",1
785,"Reliance, Ola Electric, Mahindra bid for incentives under India's battery scheme",0
454,Singapore hopes India ban on Sea's game can be resolved quickly,0
1716,Yahoo and Facebook shares outperform Google in Frankfurt,1
694,"Trump says he is suing Facebook, Twitter and Google, claiming bias",1
1050,"India reports 15,906 new COVID-19 cases in last 24 hours",0
873,"Google phone cameras will read heart, breathing rates with AI help",1
238,Google takes legal action over Germany's expanded hate-speech law,1
943,India's Bharti Airtel to invest $673 mln on data centre expansion,0
447,Google battles landmark UK class action over alleged iPhone tracking,1
138,Google signs 5-year deal to pay for news from AFP,1
968,India's Bharat Biotech resumes exports of homegrown COVID-19 shot,0
706,"India reports first Omicron cases, no plan to authorise boosters",0
212,"Chip shortage pushes Reliance, Google to delay India smartphone launch",1
755,"Exclusive-Australia puts website accused of fake journalists on register for payment by Facebook, Google",1
754,India's Future says will act to reverse store takeovers by Reliance,0
1218,Google to appeal French fine over data privacy,1
1376,TripAdvisor complains about Google to EU regulators,1
1414,Google's hotel moves worry travel sector,1
34,Google to allow third party app payments for first time in S.Korea,1
1701,DoJ set to clear Google-Motorola deal - WSJ,1
471,"U.S. recommends approving Google, Meta undersea cable",1
1810,"Factbox: Five things to watch as Facebook, Google, Twitter CEOs testify in Congress",1
686,"UPDATE 1-Google, in fight against record EU fine, slams regulators for ignoring Apple",1
671,Several U.S. States join Texas lawsuit against Google,1
1271,Google's Gmail down for users around the world,1
913,EXCLUSIVE-French antitrust investigators say Google breached its orders on talks with news publishers -sources,1
1429,"Google CEO says Android important, not critical",1
1506,German publishers' battle with Google over content escalates,1
821,"Electric air taxi startup Joby to add LinkedIn co-founder, Google exec to board",1
61,India to waive transmission costs for green hydrogen manufacturers,0
414,Google temporarily disables Google Maps live traffic data in Ukraine,1
797,UPDATE 3-More U.S. states join Texas-led antitrust lawsuit against Google,1
65,"India reports 41,965 new COVID-19 cases",0
296,Google to introduce measures to curb online financial scams in UK,1
633,India tells public to shun Musk-backed Starlink until it gets licence,0
445,U.S. and India in talks over timeline for restarting COVID-19 vaccine exports,0
166,"Hindu group urges India to regulate platforms, cryptocurrency",0
320,"UPDATE 1-Spain adopts EU copyright law, paving way for Google News to return",1
68,"India antitrust probe finds Google abused Android dominance, report shows",1
1705,Google to form health company led by Genentech chairman,1
816,Olympics-India won't send diplomat after Games 'politicized' by China,0
1340,Google's Schmidt testifies as Oracle rests copyright case,1
397,Google to open first physical store in New York this summer,1
1334,Google deploying planes over cities for 3D maps,1
538,Electrolyser supply crunch hangs over India's hydrogen ambitions,0
99,"India's new COVID-19 cases surge to 179,723",0
671,Pope Francis agrees to make first papal visit to India since 1999,0
561,"Google, U.S. government tangle over pre-trial document production",1
360,Google 'respectfully disagrees' with Italy's antitrust decision,1
833,"UPDATE 2-Australia's political opposition to support Facebook, Google legislation -sources",1
611,Google Maps to start directing drivers to 'eco-friendly' routes,1
286,"UK foreign minister to discuss security, defence ties with India",0
470,Google-parent Alphabet beats revenue expectations,1
551,Exclusive-Google offers to settle EU antitrust probe into digital advertising - source,1
1133,Google not biased against conservatives: executive,1
1798,ARM shares rise on Google deal report,1
1743,Google won't face email privacy class action,1
716,India's hijab dispute reaches its most populous state,0
554,Challenges abound as Tata draws up a flight plan for Air India,0
598,UPDATE 1-Google in talks to buy cybersecurity firm Mandiant - The Information,1
54,"India reports 36,571 new coronavirus cases",0
1081,India's daily COVID-19 cases near five-month low,0
865,EXCLUSIVE-Google's adtech business set to face formal EU probe by year-end -sources,1
41,Sonos wins Google import ban ruling in U.S. patent fight,1
480,UPDATE 2-Italy fines Google for excluding Enel e-car app from Android Auto,1
735,India's antitrust watchdog orders probe into Google in smart TVs suit,1
808,EXCLUSIVE-Google pledges changes to research oversight after internal revolt,1
366,India unveils $10 bln plan to woo semiconductor and display makers,0
917,UPDATE 2-Google loosens its search engine grip on Android devices in Europe,1
519,UPDATE 2-Google blocks Russia's RT app downloads on Ukrainian territory,1
1030,At least three killed in rail accident in India's West Bengal state,0
260,India's plans for 20% ethanol-blending will cut sugar subsidy - oil secretary,0
45,U.S. states file updated antitrust complaint against Alphabet's Google,1
464,"India could ship vaccines to COVAX in a few weeks, say sources",0
1276,Google rolls out new U.S. wireless service,1
332,"UPDATE 2-Australian tycoon to help small publishers strike deals with Google, Facebook",1
340,India to invest $1.61 bln to link more green energy projects to grid,0
815,Olympics-India won't send diplomat after Games 'politicized' by China,0
1262,Google to unify privacy policy across products,1
1437,Google infringed Oracle Java copyrights: jury,1
648,U.S. House members introduce bill targeting Apple and Google app stores,1
1085,"Cisco, Google sign patent agreement",1
48,"India reports 37,593 new coronavirus cases",0
108,"Google adds visual search features in shopping, video push",1
1075,TIMELINE-Google's antitrust cases in Europe,1
53,"India reports 45,352 new COVID-19 infections",0
732,Qatar Energy says it is committed to being trusted supplier to India,0
4,Google to give additional staff bonus this year,1
1696,Google says Apple patent lawsuit dismissed,1
1815,Google to form health company led by Genentech chairman,1
1209,Turkey to investigate whether Google violated competition law,1
300,India's economic advisory council expects it to grow 7%-7.5% in 2022/23,0
1115,"U.S. asks Australia to scrap proposed laws to make Facebook, Google pay for news",1
710,"UPDATE 1-U.S. recommends approving Google, Meta undersea data cable to Asia",1
55,"Google Cloud unveils carbon footprint tracker, satellite imagery suite",1
84,"India reports 35,178 new COVID-19 cases",0
1598,EU's Almunia: no hurry with Google antitrust decision,1
1799,French court backs Google in TV piracy case,1
42,"India reports 168,063 new COVID-19 infections",0
1387,Google partners with wireless carriers to push Wallet service,1
795,Exclusive: Google pledges changes to research oversight after internal revolt,1
729,India's fuel demand rose 0.8 pct y/y in October,0
492,"Coronavirus impact worsens India's educational divide, U.N. agency says",0
51,Google plans to allow third party payments systems in S.Korea,1
753,"India approves $3.5 billion incentive scheme for auto sector, drones",0
1605,BRIEF-Getty Images And Google Announce A New Partnership,1
285,"UK foreign minister to discuss security, defence ties with India",0
1742,"Google, Sanofi team up to improve diabetes care",1
878,"India bonds, rupee fall on week as geopolitical tensions weigh",0
253,"Google Play app store revenue hit $11.2 billion in 2019, lawsuit says",1
343,Motor racing-Google links up with McLaren F1 team in multi-year deal,1
988,Google launches $3 million fund to fight vaccine misinformation,1
435,Texas federal judge hears arguments for date of Google trial,1
1111,"UPDATE 2-Google trial judge suggests potential trial date, and it is in 2023",1
1670,US regulators probe Google privacy breach -report,1
721,INSTANT VIEW-Google loses court fight against $2.8-bln EU antitrust decision,1
453,Google battles landmark UK class action over alleged iPhone tracking,1
1042,Solid demand lifted India Oct factory growth to eight-month high,0
1728,Google offers incognito mode for Maps in privacy push,1
204,UPDATE 2-Russia fines Google for not deleting banned content,1
1139,China approves Google's Motorola deal,1
1375,BRIEF-Ingenico Deploys Google Pay Smart Tap,1
449,"India ""disturbed"" by verdict against Myanmar's Aung San Suu Kyi",0
1006,"Google, Apple executives to testify in app store hearing on Wednesday",1
868,India reports smallest rise in COVID-19 deaths since mid-March,0
1047,India's cotton exports begin to slide as premiums jump on lower crop,0
1748,"Ryanair, Google and eDreams reach settlement over advertisements",1
1297,Why Google — and Larry Page — created their own Alphabet,1
1721,Google considering investment in new subsea cable - WSJ,1
458,UPDATE 1-Judge in Texas lawsuit against Google refuses to move case to California,1
1331,UPDATE 2-Google disputes FCC claims of obstruction,1
518,UPDATE 1-Britain and India aim to finalise FTA agreement by year-end,0
1517,"Google bolsters artificial intelligence efforts, partners with Oxford",1
1348,Google appoints VMware co-founder to board,1
123,"YouTube, Google Play suspend payment-based services in Russia",1
1028,"Google to stop using Apple tool to track iPhone users, avoiding new pop-up warning",1
818,"India could ship vaccines to COVAX in a few weeks, say sources",0
75,India to waive transmission costs for green hydrogen manufacturers,0
758,Climate migration predicted to rise in India as extreme weather worsens,0
263,Blinken to visit India with vaccines and China in focus,0
71,India antitrust body accepts Google's confidentiality request - judge,1
562,Russia says India approves one-shot Sputnik Light COVID vaccine,0
181,Google to invest up to $1 billion in India's Bharti Airtel,1
112,Foxconn to restructure management at India iPhone plant,0
382,"India antitrust probe finds Google abused Android dominance, report shows",0
788,Google pledges to work with UK regulator in plan to remove browser cookies,1
