,News,Label
782,"Crop sowing lags in India on scanty rains, raises concerns over yields",0
102,Dutch consumer watchdog to vet Apple dating app payment reforms,1
1221,"Apple, Goldman Sachs start issuing Apple Cards to consumers",1
491,"UPDATE 2-Apple, Affirm to launch buy-now-pay-later program for Canadian purchases - Bloomberg News",1
879,"India's textile industry revs up, giving hope on jobs for PM Modi",0
1176,"Apple tops Wall Street expectations on record iPhone revenue, China sales surge",1
304,UPDATE 4-Apple delays return to office indefinitely - Bloomberg News,1
582,BP's venture capital arm looks to India in clean mobility drive,0
190,Apple grabs record China market share as Q4 sales surge-research,1
1481,UPDATE 2-Apple is working on creating a car -WSJ,1
270,India and China to continue dialogue over disputed border,0
158,Russia opens case against Apple in App Store payment dispute,1
1885,Ericsson sues Apple for telecom patent infringement,1
992,Ford's India factory workers seek government help to safeguard jobs,0
204,FACTBOX-The key issues in India's upcoming state elections,0
388,India plans to produce 5 million tonnes of green hydrogen by 2030,0
477,Heartbreak in newsroom as Apple Daily bids farewell to Hong Kong,1
170,Apple defeats copyright lawsuit over racially diverse emoji,1
941,India resumes vaccine exports as domestic stocks build up - officials,0
1142,Apple supplier Quanta says no business impact from ransomware attack,1
192,FACTBOX-The key issues in India's upcoming state elections,0
1608,REFILE-Apple's China trademark battle moves to Shanghai,1
1334,Apple to open manufacturing plant in Arizona,1
519,Tata in talks with aircraft makers over order for Air India -sources,0
1078,"Apple says new privacy notifications to roll out in ""early spring""",1
1802,"Einhorn says Apple has ""Depression mentality"": CNBC",1
661,"Apple podcast service, tags for lost items expected at iPad launch event",1
1256,Apple to start charging for iTunes Radio,1
1093,"CORRECTED-UPDATE 1-Apple plans to increase dividend, approves executive compensation - CNBC",1
1783,"Apple working with Will.i.am, TV execs on original show",1
1575,Apple fires closing shots in Samsung trial,1
529,UPDATE 1-Axis Bank closing in on Citi India's consumer business - sources,0
1487,Loewe shares rise on talk Apple bid talk,1
574,U.S. hopes India will distance itself from Russia after Ukraine invasion,0
482,"Exclusive: Policy groups ask Apple to drop plans to inspect iMessages, scan for abuse images",1
126,Reckitt takes steps to calm pricing row in India,0
723,"UPDATE 1-Apple to establish North Carolina campus, increase U.S. spending targets",1
679,Musk-backed Starlink to refund pre-orders in India after govt order,0
956,Resumption of India's COVAX vaccine supply delayed by Nepal - sources,0
692,"India seeks to block most cryptocurrencies in new bill, government says",0
1444,BRIEF-Apple Inc Releases iMac Pro,1
636,Apple made more than $100 million in commissions from 'Fortnite' - executive at trial,1
1942,Apple wins reversal in University of Wisconsin patent lawsuit,1
912,UK starts probe on Apple over alleged App Store monopoly,1
485,"Apple, Visa win Fed Circ ruling against secure-payment patent allegations",1
271,India says doors open to Afghan's Sikh and Hindu minorities,0
1665,Apple antitrust compliance off to a promising start: monitor,1
352,"India's expert panel advises full approval for Covishield, Covaxin",0
809,U.S. House members introduce bill targeting Apple and Google app stores,1
29,India says climate commitments ambitious yet achievable,0
244,UPDATE 2-Amazon and Apple handed $225 mln in Italian antitrust fines,1
1291,Apple launches AirPods Pro at $249,1
214,Apple car project chief to leave for Ford - Bloomberg News,1
612,"UPDATE 1-UK watchdog looking into Apple, Google's dominance of mobile phone systems",1
335,Apple starts legal action against Russian regulator in App Store dispute -RIA,1
286,Exclusive-Apple hit with antitrust case in India over in-app payments issues,1
194,Apple must face Siri voice assistant privacy lawsuit -U.S. judge,1
105,Apple loses bid for second bite at Qualcomm patents after license,1
1352,Apple CEO: cash discussions intensifying,1
976,UPDATE 4-Apple supplier Foxconn sees possible revenue hit from supply chain woes,1
67,Apple's software boss warns against draft EU policy on App Store,1
184,"Apple retreats again, after valuation tops $3 trillion again",1
877,EXCLUSIVE-Apple faces EU antitrust charge on Spotify complaint -sources,1
47,UPDATE 1-Apple to spend over $500 mln on marketing Apple TV+ -The Information,1
186,UK aims to start trade talks with India this year,0
795,India to give $3.5 billion in revised clean tech scheme for automakers - sources,0
1052,S.Korea bourse to review Hyundai officials' trades after Apple deal reports,1
1787,"Apple's Cook apologizes for Maps flaws, recommends rivals",1
588,India plans to ask state-run banks to expand lending to boost demand,0
1912,Apple finds bug that causes iPhones to crash,1
576,'Chaos Monkeys' author calls Apple's statement on his departure defamatory,1
367,"GRAPHIC-Apple’s $3 trillion market value follows 5,800% gain since iPhone debut",1
1215,"Apple says App Store, Apple Music services facing disruptions",1
957,"US STOCKS-Apple, Visa power Wall St higher as roller-coaster week winds down",1
1001,India on course for open access in its markets - RBI deputy governor,0
58,Dozens of U.S. states say Apple stifles competition; back 'Fortnite' maker,1
1804,"Apple Pay to land in Starbucks, Chili's, KFC",1
141,India says it detects two cases of Omicron variant,0
1324,UPDATE 1-Apple launches game subscription service 'Apple Arcade',1
860,Apple Inc spending from 'green bonds' hits $2.8 billion,1
888,India Modi's personal Twitter handle 'briefly compromised' -Prime Minister's Office,0
1414,Amazon brings macOS to cloud in a boost to Apple app developers,1
445,India tells China border troop pullback needed for better ties,0
1827,Apple allows 'approved' virtual currencies in Apps,1
1188,"Microsoft to test Xbox cloud gaming on PCs, Apple mobile devices",1
631,UPDATE 1-India indicates readiness to release more oil reserves,0
430,Apple tells suppliers demand for iPhone 13 lineup has weakened - Bloomberg News,1
198,Apple must face Siri voice assistant privacy lawsuit -U.S. judge,1
1379,"Australia to grill Apple, others on pricing",1
1823,Apple's head of North America sales to depart,1
265,How Apple is gaining smartphone customers during a chip shortage,1
911,QUOTES-What people are saying about closure of Hong Kong's Apple Daily,1
368,India seeks to move coal to areas of shortage as power demand rises,0
1177,EU claims court errors in bid to overturn $15.7 billion Apple tax judgment,1
998,Apple supplier Foxconn sees possible revenue hit from supply chain woes,1
820,"Chip shortage pushes Reliance, Google to delay India smartphone launch",0
175,Former Apple worker inspires Washington state measure seeking to curb NDAs,1
863,"REUTERS IMPACT-India targets alternate fuels, EVs in clean transport push",0
720,"Apple's China sales surge, bright spot in quarter hurt by supply issues",1
970,WHO says it 'cannot cut corners' in approving India's Covaxin shot,0
1725,Apple says Samsung patent royalty demands unfair,1
811,India's richest state set to reopen schools as Omicron cases fall,0
1005,"Amazon, Apple most valuable brands but China's rising - Kantar survey",1
538,"India says Omicron may be less severe due to vaccination, prior infections",0
285,"UK foreign minister to discuss security, defence ties with India",0
628,"UPDATE 3-India to restart COVID vaccine exports to COVAX, neighbours",0
1047,"Coinbase to allow users to use card via Apple, Google wallets",1
882,"Russia's Navalny criticises Apple, Google over app removal, social media posts say",1
469,Amazon launches service aggregating video streaming apps in India,0
41,India revokes patent for PepsiCo's Lay's potatoes,0
481,EXCLUSIVE-Apple's child protection features spark concern within its own ranks -sources,1
303,India to auction 5G airwaves in 2022 in boost to tech economy,0
208,"India's criticism of Infosys, Tata worries businesses",0
1911,Apple expands keyboard repairs to newer models of MacBook,1
1524,Apple will not announce first-weekend sales of iPhone 7,1
856,At least 18 people killed in lightning strikes in India,0
374,U.S. National Labor Relations Board investigating two complaints from Apple workers,1
83,Apple expected to unveil new Macs with more powerful chips,1
794,India's Future Retail suspends supermarket operations as Reliance plans takeover,0
1919,BRIEF-Apple prices 1.500% notes due 2019,1
641,"India's Maharashtra hopes to persuade Amazon, Uber, others to go electric faster",0
1362,Apple shuts some California stores as coronavirus cases spike,1
1778,GT Advanced bankruptcy offers warning to Apple suppliers,1
1031,"US STOCKS-S&P closes at record high as Apple, healthcare stocks help shrug off Delta worries",1
60,Britain and India to formally launch trade talks,0
350,American Airlines bets on non-stop travel demand as it relaunches India flights,0
602,HK police say Apple Daily reports may have breached security law,1
348,UPDATE 1-Apple hires former Tesla engineer to boost self-driving car effort- Bloomberg News,1
809,RPT-India allows refined palm oil imports until Dec 2022,0
495,EXCLUSIVE-France sues Apple over developer contracts tied to App Store,1
1081,EXCLUSIVE-Adviser to jailed HK tycoon Jimmy Lai says Apple Daily to shut within days,1
508,"India reports 46,164 new COVID-19 cases in last 24 hours",0
1472,"German court upholds ban on Apple ""push"" email",1
394,India's Jan trade deficit touches $17.94 billion - trade ministry,0
1701,"Apple's dimming luster roils suppliers, investors",1
1898,"REFILE-INSIGHT-Apple's grip on carriers, suppliers loosens",1
502,India's top steelmakers seek federal funds to cut carbon emissions,0
732,"India celebrates 1 bln COVID-19 vaccine doses with song, film",0
1491,Chinese authors sue Apple for copyright infringement-report,1
1106,Apple users may spend more on non-gaming mobile apps by 2024 - report,1
772,India's Bharat Biotech says Covaxin booster shot neutralises Omicron,0
756,"India's factory growth accelerated in Feb, inflation remains a concern",0
1127,"Apple invests millions to back entrepreneurs of color, part of racial justice effort",1
439,India's antitrust body orders probe into Apple over alleged abuse of app market,1
589,Apple to let Parler back in App Store -CNN,1
1044,Bollywood stars return to India's big screens after more than a year,0
1795,Apple expected to quickly ramp up smartwatch production,1
1788,Apple expert shines light on Samsung sales in U.S.,1
598,Apple goes to battle with Spotify in premium podcast push,1
36,Microsoft nearly overtakes Apple as most valuable company,1
938,"UPDATE 1-Boat carrying dozens sinks in India's northeast, one dead",0
1499,Apple starts construction of new campus in Texas,1
476,"India reports 44,658 new COVID-19 cases in the last 24 hours",0
393,"Apple results hit by supply chain woes, Cook says holiday quarter impact will be worse",1
34,Singapore and India's payment services to link in 2022,0
170,Reckitt takes steps to calm pricing row in India,0
1715,"Apple expected to focus on watch, music at developer conference",1
1402,Apple CEO: cash discussions intensifying,1
493,India's Serum Institute resumes Covishield vaccine exports under COVAX facility,0
1747,Google withdraws U.S. patent complaint against Apple,1
886,Lithuania asks Google and Apple to remove Yandex ride-hailing app -transport ministry,1
235,"Dozens of U.S. states say Apple stifles competition, back 'Fortnite' maker",1
407,Exclusive-Apple's talks with Chinese battery makers CATL and BYD mostly stalled -sources,1
1252,"Apple CEO promises new products, says Apple TV no longer a 'hobby'",1
1716,Apple exploring settlement with electric car battery maker,1
1866,Apple expected to unveil applications to take on Google,1
1163,Former Apple CEO John Sculley's Zeta Global files for U.S. IPO,1
229,India seen boosting budget spending on infrastructure,0
125,Dutch antitrust watchdog studying whether Apple has now complied with order,1
455,"Coal India warned government of coal shortage in February, documents show",0
1606,REFILE-Apple accuses Qualcomm of patent infringement in countersuit,1
973,UPDATE 1-Dutch competition regulators nearing draft decision in Apple investigation,1
551,"Apple to upgrade budget handset to 5G, drop iPhone Mini from 2022 lineup -Nikkei",1
221,Ford India head quits after company decides to stop making cars in India - sources,0
1357,"Australia to grill Apple, others on pricing",1
1934,China preempts Apple on iPhone 5 launch,1
241,Apple to require employee proof of COVID-19 booster -The Verge,1
467,Exclusive: Apple's child protection features spark concern within its own ranks -sources,1
856,Apple Inc spending from 'green bonds' hits $2.8 billion,1
1234,"Apple's App Store, Apple Pay targeted by EU antitrust regulators",1
722,Pakistan seeks answers from India after crash of mystery flying object,0
56,U.S. judge denies Apple's request for pause of 'Fortnite' antitrust orders,1
1328,Apple muscles into streaming music market,1
1037,Apple lobbies for India incentives as it plans iPad assembly: sources,1
690,Trump's Truth Social app hits Apple app store,1
166,Spain looks into antitrust practices by Apple and Amazon,1
1048,Apple partners with TSMC to develop micro OLED displays for AR devices: Nikkei,1
897,"WRAPUP-Apple, Ford other big American brands join corporate wave shunning Russia",1
915,"Poshmark flags bigger-than-expected hit from Apple privacy change, shares dive",1
1900,Apple tactics in China iPad deal unusual: experts,1
80,Epic Games opposes Apple's effort to pause antitrust trial orders,1
937,QUOTES-What people are saying about closure of Hong Kong's Apple Daily,1
279,WTO panel asks India to withdraw subsidies in sugar dispute,0
499,Enel to look at entering India's power distribution market - CEO,0
163,India says it will investigate Pandora Papers cases,0
851,"White House to tackle cyber challenges with Apple, IBM, insurance CEOs",1
912,India's retail inflation eases amid concern about soaring fuel prices,0
1820,Ireland welcomes annulling of EU Apple tax order,1
620,New COVID-19 cases in India rise sharply for fifth consecutive day,0
272,India summons South Korea envoy over Hyundai Pakistan tweet,0
1745,"In meeting with Apple's Cook, China regulator stresses security",1
589,"India reports 27,254 new COVID-19 cases, 219 deaths",0
678,"India's power demand growth slows in November, helping ease coal shortage",0
249,"Apple, Google, others lose court challenge to patent review policy",1
1647,Apple suffers UK patent defeat to HTC,1
989,What people in Hong Kong say about Apple Daily,1
848,Twitter begins hiring to comply with India's new rules,0
101,U.S. SEC allows Apple shareholder's push for details on non-disclosure,1
813,Snap beats revenue estimates in recovery from Apple privacy changes,1
526,U.S. strongly condemns Hong Kong arrests of five Apple Daily executives,1
824,Trump's Truth Social tops downloads on Apple App Store; many waitlisted,1
1593,Analysis: Apple's big enemy in smartphone wars: delay,1
444,UPDATE 4-Apple closes New York City stores to shoppers as COVID-19 cases rise,1
1185,"UPDATE 1-Apple's Tim Cook criticizes social media practices, intensifying Facebook conflict",1
335,U.S. and India in talks over timeline for restarting COVID-19 vaccine exports,0
742,Dozens released after protest at India plant of Apple supplier Foxconn,1
1493,"Apple, Intertrust settle year-old patent suit",1
758,UPDATE 1-Apple to help workers get COVID-19 shots at its offices,1
1149,"GLOBAL-MARKETS-High-flying stocks wait on Fed signals, Apple results",1
613,"EXCLUSIVE-Apple in talks with CATL, BYD over battery supplies for its electric car -sources",1
924,Google tells EU court payments to phone makers gave Android a chance against Apple,1
682,"India reports 27,254 new COVID-19 cases, 219 deaths",0
802,"EU plans one mobile charging port for all, in setback for Apple",1
414,"CORRECTED-UPDATE 15-Apple's new iPhone 13 touts faster 5G, sharper cameras to spur trade-ins",1
1095,Nasal swab firm ships 15 million kits after Apple lends hand,1
577,French court sets date in Apple case over App Store developer contracts,1
1049,Nissan says 'not in talks with Apple' over autonomous car project,1
804,PREVIEW-Spotlight on Zynga's ad business as Apple's privacy update stings,1
756,"Google, in fight against record EU fine, slams regulators for ignoring Apple",1
1864,"In retrial, Apple and Samsung make final pitches to jury",1
995,"India reports 48,786 new COVID-19 cases",0
375,Dutch consumer watchdog gives Apple fifth $5.7 mln fine over App Store dispute,1
1212,"Apple to offer Apple Pay in UK in July, backed by banks, retailers",1
56,India's monsoon rains forecast to be above average in September,0
254,UPDATE 1-Ericsson sues Apple again over 5G patent licensing,1
154,"India's criticism of Infosys, Tata worries businesses",0
521,Apple to not pass iCloud photo uploads to law enforcement if they do not contain child abuse content,1
913,India's Zee questions motives of Invesco over its push for shakeup,0
561,Climate migration predicted to rise in India as extreme weather worsens,0
1014,Class counsel in Apple ‘throttling’ case beat multifront attack to land $81 million in fees,1
1274,TransferWise links with Apple Pay globally,1
711,REFILE-Russian competition watchdog fines Apple $12 mln for 'abusing dominant position',1
567,India's cabinet approves up to 20% FDI in behemoth insurer LIC -source,0
786,India's services activity grew robustly in Nov; price pressures intensify,0
1658,Apple fails to end lawsuit claiming it 'broke' FaceTime,1
1012,UPDATE 1-Apple supplier Foxconn in talks to build factory in Saudi Arabia - WSJ,1
821,"India raises wheat purchase price by 2%, farmers disappointed",0
1754,Calpers seeking support for Apple board proposal,1
1518,BRIEF-Apple shares rally into market close,1
767,Facebook ad revenue seen feeling brunt of Apple privacy changes,1
322,"India's daily COVID cases rise by 337,704 in last 24 hours - govt",0
984,"Apple stops product sales in Russia, adding to pressure from shippers, car makers",1
116,Fired Apple employee files complaint with U.S. labor agency,1
506,India's richest state set to reopen schools as Omicron cases fall,0
89,India to allocate additional $2.6 bln for solar manufacturing,0
886,Cricket-Former India spinner Harbhajan calls time on career,0
355,Moody's upgrades outlook on India to stable from negative; maintains Baa3 rating,0
85,India's Serum Institute exports first Novavax shot,0
1786,"Your Money: The ""Apple Tax"" - America's costly obsession",1
181,"India records 41,195 new coronavirus cases",0
278,"Apple offers small concession in easing App Store rules for Netflix, others",1
67,India's Serum Institute exports first Novavax shot,0
1265,Apple is working on creating a car: WSJ,1
1797,Apple trademarks design of its retail stores,1
1397,Apple supplier Wistron puts India plant damage at up to $7 million,1
466,UPDATE 1-Russia opens case against Apple in App Store payment dispute,1
371,Apple's upcoming iPhone SE 5G could help attract billion-plus Android users- J.P.Morgan,1
300,India's economic advisory council expects it to grow 7%-7.5% in 2022/23,0
228,"Walmart lifts lid on good, ugly of India payments",0
939,India's Congress fires five state chiefs after poll drubbing,0
729,Bill targeting Apple and Google approved by U.S. Senate panel,1
1303,The Apple Watch: Is it a gadget or a fashion statement?,1
1619,Apple debt issuance would dwarf that of tech rivals,1
1803,Apple sues Motorola Mobility over Qualcomm license,1
30,Apple likely to face DOJ antitrust suit- The Information,1
780,Putin's foes accuse Google and Apple of caving to Kremlin pressure,1
1061,Samsung overtakes Apple in smartphone shipments as Xiaomi closes in,1
718,"UK PM Johnson: India has made ""massive commitment"" on decarbonising energy",0
1348,Apple puts supplier Wistron on notice after Indian factory violence,1
820,"S.Korea approves rules on app store law targeting Apple, Google",1
360,Ford wakes up badly burnt from its India dream,0
1536,GT Advanced bankruptcy offers warning to Apple suppliers,1
173,India current account swings to surplus in June quarter,0
418,"India's interests come before vaccine exports, says health ministry",0
1695,Apple finds bug that causes iPhones to crash,1
1889,EU antitrust watchdog considering Apple probe: Vestager,1
814,"Lithuania asks Google, Apple to remove Russia's Yandex ride-hailing app",1
565,"India's economic activity on cusp of strengthening revival, says RBI",0
1541,Four Apple contractors accuse Qualcomm of antitrust violations,1
789,"India's capital bans Christmas, New Year celebrations over Omicron fears",0
257,Oil and gas will keep meeting India's 'baseload' energy demand- oil minister,0
211,India shuts last consulate in Afghanistan and evacuates citizens,0
1264,"Apple, ANZ Bank strike deal to bring Apple Pay to Australia",1
395,Japan PM Kishida to stress unity on Ukraine in meet with India's Modi,0
363,"India's daily COVID-19 cases rise by 247,417, highest since May",0
290,UPDATE 5-Apple closes in on $3 trillion market value,1
98,Apple worker says she was fired after leading movement against harassment,1
794,"US STOCKS-Wall St subdued on inflation data, Apple drop",1
707,"India reports 35,499 new COVID-19 cases - govt statement",0
1601,Breakingviews - Apple cash and services salve iPhone worries,1
5,Moody's upgrades outlook on India to stable,0
386,UPDATE 2-U.S. labor agency probes two complaints from Apple workers,1
753,Facebook warns it is 'underreporting' iOS ad results amid Apple privacy changes,1
1038,Amazon challenges India's antitrust suspension of 2019 Future deal-sources,0
846,India's Serum Institute applies for full approval of Covishield vaccine,0
489,"Policy groups ask Apple to drop plans to inspect iMessages, scan for abuse images",1
1529,"Ahead of hearing, Einhorn reiterates case against Apple",1
971,"UPDATE 3-S.Korea parliament committee votes to curb Google, Apple commission dominance",1
1483,Apple says Pegatron put on probation after violating supplier code of conduct,1
180,India's coal and electricity shortages ease: Kemp,0
963,US STOCKS-Wall St set to open higher as Apple leads; Fed meeting awaited,1
432,India to push for patent waiver for COVID-19 vaccines at WTO,0
397,UPDATE 2-Apple rebuffs Epic request to restore Fortnite developer account in South Korea,1
875,India's gold output could rise multifold if hurdles removed - WGC,0
348,"India's Omicron cases mild, vaccine boosters not a priority -government",0
665,India extends lower tax rate on COVID-19 drugs to year end,0
35,Apple's top lawyer made $27 million in 2021,1
595,Coal India ramps up supplies to address shortage at utilities,0
342,American Airlines bets on non-stop travel demand as it relaunches India flights,0
192,Apple to drop customer mask requirement at many U.S. stores - Bloomberg News,1
370,India's microfinance sector hit as defaults surge in pandemic,0
1926,Apple and Samsung: A defining rivalry in a changed mobile market,1
312,India's Feb oil imports surge as refiners boost runs,0
625,Games-India unlikely to field cricket teams in Hangzhou Asiad,0
1782,Investors bullish ahead of Apple iPhone launch,1
48,"India reports 37,593 new coronavirus cases",0
108,U.S. SEC allows Apple shareholder's push for details on non-disclosure,1
1158,"US STOCKS-Wall Street ends lower, weighed down by Apple",1
730,"Google, in fight against record EU fine, slams regulators for ignoring Apple",1
909,Several Foxconn India workers hospitalised after food poisoning - source,0
1611,Apple heads into choppy waters as new iPhone awaited,1
857,Target to expand Apple offerings in stores and online,1
622,"India's new COVID-19 cases hit seven-month high of 141,986",0
956,"UPDATE 4-China's COVID curbs hit Toyota, Volkswagen and Apple supplier Foxconn",1
145,Amazon investigating kickback allegation at India unit - source,0
177,Apple shares rise from Epic ruling-led slide,1
752,India vaccinates 3.8 million teens in new COVID-19 inoculation push,0
916,India's September WPI inflation eases to 10.66% y/y,0
409,India approves Sputnik Light COVID shot for unvaccinated - local manufacturer,0
23,Tata group takes control of Air India,0
162,"Review of India's Covaxin shot underway, WHO says",0
779,"India growth recovery faces headwinds from geopolitical tensions, says Patra",0
1474,"Apple infringed three Qualcomm patents, jury finds",1
1675,Apple's stock suffers worst week since 2013,1
699,Explainer-India's wheat exports surge as world prices soar,0
925,"S.Korea lawmaker says Apple, Google not doing enough to comply with app store law",1
814,"India's coal-fired power output falls 1.5%, renewables jumps in Sept",0
133,Reckitt takes steps to calm pricing row in India,0
1122,Apple iPhone 12 mini sales slow as smaller smartphones lose appeal: report,1
122,"PREVIEW-Apple poised for strong earnings despite supply constraints, Omicron",1
926,"UPDATE 1-EU plans one mobile charging port for all, in setback for Apple",1
1929,Apple pushes Siri to the fore at annual developer conference,1
1660,Breakingviews - Europe’s latest Apple bite is close to the core,1
95,Match Group asks Dutch regulators to reveal possible Apple antitrust decision,1
1006,India's January fuel sales hit by COVID curbs - preliminary data,0
1678,"Apple, A123 close to settling battery hiring lawsuit",1
646,"Apple App Store profits look 'disproportionate,' U.S. judge tells CEO Cook",1
1022,Class counsel in Apple ‘throttling’ case beat multifront attack to land $81 million in fees,1
507,"U.S., India cracks? Biden says talks on Russia 'unresolved'",0
492,"India plans to release oil together with other consumers, govt sources say",0
104,India says it accidentally fired missile into Pakistan,0
1186,Apple to hold an event on Sept. 15,1
983,"White House will meet execs from Apple, Amazon, IBM to discuss software security",1
834,India vaccinates 3.8 million teens in new COVID-19 inoculation push,0
324,Apple's new 'private relay' feature will not be available in China,1
453,Apple closes New York City stores amid rising COVID cases - Bloomberg News,1
1190,"PREVIEW-Wall Street expects near-record iPhone sales despite delay, shut Apple stores",1
1455,BRIEF-Apple comments on co’s tax payments,1
981,Kia shares rise after report says still scope for Apple partnership,1
305,"Coal India warned government of coal shortage in February, documents show",0
1517,Apple loses bid to block antitrust monitorship,1
850,"BRIEF-U.S. SEC Looking Into Apple's Use Of Nondisclosure Agreements, Whistleblower Says - WaPo",1
227,India's June industrial output grows 13.6%,0
329,Cricket-Kohli gives up India test captaincy in surprise move,0
689,Hyundai suffers backlash in India after Pakistani partner tweets on Kashmir,0
415,India's wheat exports set to surge amid Black Sea supply uncertainty,0
111,Foxconn to restructure management at India iPhone plant,0
120,Apple shares recover ground after Epic ruling slide,1
625,UPDATE 4-EU hits Apple with music streaming charge in boost for Spotify,1
186,Licence to trill: Apple TV+ plans documentary on James Bond soundtracks,1
726,"India unveils new rice variety to cut down on use of water, labour",0
704,EXCLUSIVE-Bayer revives plan to introduce new GM cotton seeds in India,0
1433,Apple expands services business to markets in Africa and beyond,1
1883,U.S. court revives Apple claim on Samsung tablets,1
679,Apple supplier Foxconn's Q2 profit beats estimates,1
920,"India revamps incentives for autos to boost EVs, hydrogen fuel cells -sources",0
1871,ISS recommends 'no' vote on Icahn's plan for Apple,1
1405,"Apple designer: iPhone crafters are ""maniacal""",1
1515,Google withdraws U.S. patent complaint against Apple,1
803,Google suing India antitrust watchdog for investigation report leak,0
304,Tata regains Air India control in privatisation victory for Modi,0
667,India may announce overseas listing rules in next budget - govt official,0
457,UPDATE 1-Apple warns of cybercrime risks if EU forces it to allow others' software,1
280,Apple expected to launch new low-cost 5G iPhone,1
1867,Republicans chide Apple over order on shooter's phone,1
96,EXCLUSIVE-Apple to face EU antitrust charge over NFC chip - sources,1
1488,Australian regulator sues Apple alleging iPhone 'bricking',1
427,UPDATE 2-Apple cuts iPad production to feed chips to iPhone 13 -Nikkei,1
1431,Apple and HTC settle global patent war,1
266,How Apple is gaining smartphone customers during a chip shortage,1
325,'Memoji' trademark owner created app solely to sue Apple - 9th Circ,1
498,RPT-EXCLUSIVE-Apple's child protection features spark concern within its own ranks -sources,1
175,"India's daily COVID-19 cases rise by 22,775",0
1336,Apple's Mac flies in under the radar,1
955,"Twitter falls short of user estimates, avoids hit from Apple privacy changes",1
892,"S.Korea seeks improved compliance plans from Apple, Google on app store law",1
1016,"In hijab row, critics say India's BJP looking for votes in southern state",0
213,UPDATE 1-Fired Apple employee files complaint with U.S. labor agency,1
1799,Apple stops selling some devices online in Germany,1
1452,Apple turns legal guns on Polish retailer A.pl,1
422,"Apple shuts stores in Miami, Ottawa, Annapolis after rise in COVID-19 cases - Bloomberg News",1
165,India says it accidentally fired missile into Pakistan,0
541,India considers easing curbs on some Chinese investments - Bloomberg News,0
1102,Apple hit with patent lawsuit over Apple Watch,1
66,Apple complies with Dutch watchdog ruling on payment options in Netherlands,1
877,Floundering private sales of vaccines in India deal blow to Russia's Sputnik V,0
593,"Buy now, pay later set to surge over ten-fold in India",0
339,U.S. SEC rejects Apple bid to block shareholder proposal on forced labour -letter,1
1150,Apple suspends Parler social network from its App Store,1
238,Explosion at firecracker factory kills six women in India,0
300,Man with gun takes hostage or hostages at Amsterdam Apple store -police,1
281,Apple to check iCloud photo uploads for child abuse images,1
1148,UPDATE 2-Apple will modify executive bonuses based on environmental values in 2021,1
446,U.S. and India in talks over timeline for restarting COVID-19 vaccine exports,0
1139,Apple supplier Wistron may restart south India factory next week - sources,1
1830,Investors brace for more stock volatility on Apple earnings,1
921,UK starts probe on Apple over alleged App Store monopoly,1
1513,Exclusive: Apple targets car production by 2024 and eyes 'next level' battery technology - sources,1
333,UK very disappointed with India's stance on Ukraine - trade minister,0
1749,Icahn values Apple at more than $1 trillion,1
1822,Apple shifts responsibility for Siri to operating system chief,1
1650,"Verizon, Apple partner to swap out corporate-owned phones for 5G iPhones",1
1965,Apple's weak margin outlook surprises analysts,1
257,Norway's sovereign wealth fund to vote against Apple management's pay plan,1
1904,Apple in talks with musicians for exclusive streaming deals: Bloomberg,1
50,Apple works with Chinese suppliers for latest iPhones - Nikkei,1
750,Snap shares plunge 25% as Apple privacy changes hit ads business,1
1118,Apple in talks to launch Apple Pay in Canada: WSJ,1
832,Flu vaccine demand takes off in India as pandemic raises awareness,0
109,Reckitt takes steps to calm pricing row in India,0
408,Coal India auction to non-power sector up sharply,0
546,Apple tightens rules after Justice Department targeted U.S. lawmakers,1
830,"UPDATE 12-Apple packs iPad Pros with faster chips, slims iMacs and jumps into tracking tags",1
748,India tells China border troop pullback needed for better ties,0
337,"India considers resuming vaccine exports soon, focus on Africa, says source",0
823,"Apple packs iPad Pros with faster chips, slims iMacs and jumps into tracking tags",1
295,India's monsoon to withdraw from Oct. 6 after Sept downpour,0
1471,Apple orders 5-6 million Watches - WSJ,1
514,"At Epic v Apple's closing, judge probes implications of upending Apple's App Store",1
967,India worried about its exports due to Ukraine crisis - finance minister,0
615,India increases local natural gas prices for Oct-March to $2.90/mmbtu,0
1225,Apple aims to conquer living room with new Apple TV,1
1086,"Apple says new privacy notifications to roll out in ""early spring""",1
442,Cricket-India women trump Pakistan to maintain perfect record,0
873,India accuses China's Huawei of tax evasion - government source,0
505,"Reliance, Ola Electric, Mahindra bid for incentives under India's battery scheme",0
351,Apple's Tim Cook signed $275 bln deal with Chinese officials to placate China - The Information,1
426,"UK PM Johnson: India has made ""massive commitment"" on decarbonising energy",0
1219,Apple muscles into streaming music market,1
1580,Apple SVP says car is 'ultimate mobile device',1
784,"EU plans one mobile charging port for all, in setback for Apple",1
714,"Apple's China sales surge, bright spot in quarter hurt by supply issues",1
495,Air quality set to plummet in India's capital after clean spell,0
611,Apple to hold special event on April 20,1
507,U.S. lawmakers say decision in Apple/Epic fight shows need to update laws,1
413,Exclusive-Dutch watchdog finds Apple app store payment rules anti-competitive - sources,1
1046,"US STOCKS-Apple, Tesla boost Nasdaq; Inflation in focus",1
1857,"In streaming wars, Apple says it can coexist with Netflix",1
1007,"White House will meet execs from Apple, Amazon, IBM to discuss software security",1
1825,"HTC ""happy"" with Apple settlement, slams media estimates",1
110,Oracle partners with India's Airtel in boost for cloud business,0
