,News,Label
469,"India's output, exports of Russia's Sputnik vaccine at risk due to Ukraine crisis",0
804,"MARKET PULSE-Hilton, Faceboook, Genvec, Cisco, ARC Group, Sarepta",1
366,"EU court upholds Microsoft, Skype deal, rejects Cisco challenge",1
555,"UPDATE 1-Cisco buys out start-up Insieme, unveils its products",1
1973,"South Africa's MTN lifts H1 profit 9 pct, data unit robust",1
2023,U.S. panel takes action aimed at needless patent lawsuits,1
652,"US STOCKS-Wall St rebounds, but Cisco weighs",1
598,Coal India ramps up supplies to address shortage at utilities,0
497,Cisco chief urges Obama to curb NSA surveillance activity,1
76,UPDATE 2-Cisco in court after Acacia ends $2.84-bln merger deal,1
23,Tata group takes control of Air India,0
134,U.S. climate envoy Kerry will travel to India on Sunday,0
63,Cisco acquires minority stake in Parallels,1
431,UK says India's UN vote swayed by dependence on Russia,0
741,"US STOCKS-Wall St advances after weakness, but Cisco drags",1
1033,UPDATE 1-India's September vehicle sales hit by chip shortage,0
453,India to provide additional subsidy for phosphate-based fertilizer-govt,0
2074,"Nio, China rival to Tesla, says U.S. head to step down",1
1239,France's Technicolor warns on profits as connected home sales lag,1
856,BRIEF-Cisco sees doubling software revenue in next 5 years from $6 bln,1
232,Cisco must pay $1.9 billion in patent lawsuit -U.S. judge,1
392,UPDATE 3-Cisco loses court challenge to Microsoft's takeover of Skype,1
157,"India cenbank to hold rates, guidance on liquidity crucial",0
117,ZTE confirms Cisco has halted equipment deal,1
968,FOCUS-Skin in the game: Video chat apps tout 'inclusive' AI features,1
970,RPT-High prices could slow India's transition to gas,0
209,"Cisco reports higher revenue, in line with expectations",1
1419,US STOCKS-Wall St falls as Europe drags on profit outlooks,1
1018,India's LIC gets market regulator nod for mega IPO - source,0
369,EXCLUSIVE-U.S. trade official called India's Mastercard ban 'draconian'-emails,0
1006,FEATURE-India sex workers seek to be counted after court upholds their rights,0
373,"Cisco says probing possible bribery in Russia, other countries",1
1129,UPDATE 8-India says it accidentally fired missile into Pakistan,0
22,"UPDATE 3-Cisco raises annual earnings forecast, announces $15 bln in share buybacks",1
755,"US STOCKS-Futures hold Yellen gains, Cisco weighs on Nasdaq",1
517,"LatAm, U.S. shares in India's oil imports rise; MidEast, Africa down",0
114,"Cisco appoints Marc Benioff, Kristina Johnson as directors",1
464,CORRECTED-Cisco posts loss on $11.1 bln tax-related charge,1
895,Software firm Postman valued at $5.6 billion after funding round,1
709,"U.S., India cracks? Biden says talks on Russia 'unresolved'",0
308,Qatar Energy says it is committed to being trusted energy supplier for India,0
536,"India, Tesla in 'weird stalemate' on tax cut demands with no investment pledge-sources",0
933,"Buy now, pay later set to surge over ten-fold in India",0
295,India's monsoon to withdraw from Oct. 6 after Sept downpour,0
1728,"CORRECTED-US STOCKS-Wall St to open up after Ukraine deal, Swedish stimulus",1
480,UPDATE 2-Cisco results beat Street; CEO sees improvement in Europe,1
312,UPDATE 1-Cisco joins cloud computing race with $1 bln plan,1
1390,PRESS DIGEST- Financial Times - Feb 13,1
1819,US STOCKS-Wall Street set to open higher after strong retail sales data,1
719,UPDATE 1-U.S. climate envoy Kerry will travel to India on Sunday,0
376,Japan's Kishida and India's Modi discuss response to Ukraine crisis,0
1529,Brookfield merges services businesses with Johnson Controls,1
1595,China expresses concern at revelations in Wikileaks dump of hacked CIA data,1
791,US STOCKS-Futures little changed with data on tap; Cisco climbs,1
909,"US STOCKS-S&P, Nasdaq end at record peaks on strong earnings",1
975,"India antitrust probe finds Google abused Android dominance, report shows",0
766,UPDATE 2-India accuses China's Huawei of tax evasion - government source,0
500,India allows refined palm oil imports until Dec 2022,0
13,India’s Russian romance will be hard to stifle,0
1115,India's main cities record sharp fall in COVID-19 infections,0
914,India's largest bank SBI reports record $1 bln quarterly profit,0
1943,BUZZ- U.S. stocks weekly: Checking the compass,1
1914,"White House, tech industry meet to discuss coronavirus response",1
1637,"Presidio taps Barclays, Credit Suisse for sale: sources",1
118,REFILE-Cisco acquires minority stake in Russia's Parallels,1
768,"US STOCKS-Futures dip on Europe, Japan growth data; Cisco weighs",1
795,"Bosch, Cisco, BNY Mellon, others launch new blockchain consortium",1
1816,US STOCKS-Wall Street rebounds after steepest selloff in months,1
1655,Slack Technologies builds engineering team to combat outages,1
990,UPDATE 2-Netskope's valuation more than doubles to $7.5 bln in latest funding round,1
698,"India merger of Sony, Zee to create TV powerhouse challenging Disney",0
1104,"Vaccine hesitancy big threat for India, says top vaccine maker SII",0
605,"India asks ""captive"" coal mines to increase output as power demand rises",0
1610,Broadcom to buy BroadLight for $230 mln -report,1
269,"India's daily COVID-19 cases rise by 41,383",0
1635,Broadcom to buy BroadLight for $230 million: report,1
120,How India flipped its vaccine fortunes,0
492,GM to test Cisco technology for sharing road safety spectrum,1
385,India to push for patent waiver for COVID-19 vaccines at WTO,0
1911,Prominent China lawyer quits ZTE board after media reports of sexual assault probe,1
1699,Explainer: Zoom bombs make choosing video apps harder for lockdown chats,1
455,"Coal India warned government of coal shortage in February, documents show",0
623,BRIEF-Cisco to acquire AppDynamics for $3.7 bln,1
350,UPDATE 1-Cisco to pay $1.4 bln for Internet of Things firm Jasper,1
905,UPDATE 1-India's Mobikwik files for $255 million IPO,1
984,"US STOCKS-S&P, Nasdaq tick higher as strong earnings outweigh inflation fears",1
1746,"UPDATE 1-China state media calls for 'severe punishment' for Google, Apple, U.S. tech firms",1
344,"Spherix sues Cisco over switches, routers patent infringement",1
1922,Singapore's Jungle Ventures raises $240 mln for third Southeast Asia fund,1
259,India's regulator asks local exchange not to launch new rapeseed contract,0
963,Games-India withdraw hockey teams from Commonwealth Games in Birmingham,0
1890,DIARY-U.S. earnings week ahead,1
363,India asks Xiaomi to pay $88 million in import taxes it found it evaded,0
1605,"Slow North America to hurt Polycom first-quarter, shares fall",1
417,UPDATE 3-Cisco results beat Street; CEO sees challenge in Europe,1
480,"India, Tesla in 'weird stalemate' on tax cut demands with no investment pledge-sources",0
948,New COVID-19 cases in India rise sharply for fifth consecutive day,0
273,Cisco's revenue falls less-than-expected 7 percent,1
642,"India antitrust probe finds Google abused Android dominance, report shows",0
356,"UK foreign minister to discuss security, defence ties with India",0
762,"Wall Street hits four-month high, boosted by Germany, Cisco",1
275,India to resume scheduled international flights from March 27,0
772,"US STOCKS-Wall St to extend record on Yellen, Cisco drags Nasdaq",1
1041,Treasury GC nominee discloses $11.7 million Davis Polk partner share,1
539,"India says Omicron may be less severe due to vaccination, prior infections",0
731,India's Future Retail takes Reliance deal saga to Supreme Court,0
280,India invites bids to set up gas sales network,0
34,Singapore and India's payment services to link in 2022,0
1730,"UPDATE 4-Zoom's margins dented by booming free user base, cloud costs",1
1808,US STOCKS-Greek deal gets cool reception on Wall Street,1
1020,"India reports 48,786 new COVID-19 cases",0
66,"India reports 41,965 new COVID-19 cases",0
503,Enel to look at entering India's power distribution market - CEO,0
314,Cisco adds subscription services to its core networking business,1
1236,Investors flood Juniper bond with orders,1
277,Arista to pay $400 million to Cisco to resolve court fight,1
250,France says to work with India to promote multilateral order,0
1111,TEXT-S&P raises NDS Rtg to 'A+'; rtg withdrawn at issuer request,1
420,Cisco invests $15 mln in Israeli storage firm Elastifile,1
502,Cricket - India to start home season with New Zealand series,0
813,"India's coal-fired power output falls 1.5%, renewables jumps in Sept",0
350,American Airlines bets on non-stop travel demand as it relaunches India flights,0
522,BRIEF-Cisco Systems Inc Q3 GAAP earnings per share $0.50,1
665,"US STOCKS-Wall St climbs as Cisco, Disney jump after results",1
1681,Factbox: Companies that avoid creating tax bases in major markets,1
1193,Spirent revenue rises on China 4G orders,1
638,Circuit upholds Arista's patent challenges against Cisco,1
186,India tells states to be on the alert as Omicron cases double,0
1548,"Palo Alto Networks posts revenue, profit above Street estimates",1
743,India's fuel demand rose 0.8 pct y/y in October,0
1593,Videoconferencing app maker Fuzebox raises $20 mln,1
591,"India cuts soyoil, sunflower oil import tax to calm prices",0
484,"India antitrust probe finds Google abused Android dominance, report shows",0
2005,Active Network to be taken private by Vista Equity in $904 million deal,1
1195,TiVo posts profit after patent lawsuit settlement,1
855,India's fuel demand rose 0.8 pct y/y in October,0
839,India reports first death linked to Omicron coronavirus variant,0
935,Seismic raises fresh funds at $3 billion valuation; acquires Lessonly,1
753,U.S. Supreme Court agrees to hear Cisco patent infringement case,1
1652,UPDATE 1-BlackBerry shares up on interest from strategic buyers,1
996,"Fenwick adds antitrust muscle in D.C., hiring Skadden counsel",1
1794,"US STOCKS-Wall St tumbles; S&P, Dow down 10 pct for the year",1
746,A scramble at Cisco exposes uncomfortable truths about U.S. cyber defense,1
765,Pilot error likely caused fatal Air India Express crash - report,0
846,India's electricity demand picks up in Oct as coal shortage lingers,0
752,"India unveils new rice variety to cut down on use of water, labour",0
1163,Two $150 bln-plus tech giants face divergent futures,1
633,"Philips in lighting partnerships with Cisco, SAP and Bosch",1
816,BRIEF-Cisco Systems shares up 1.3 pct after the bell following results,1
700,BRIEF-Schneider Electric and Cisco partner to build resilient control system networks,1
798,"India could bar transactions in crypto, permit holding as assets - paper",0
2067,Foxconn gets China go-ahead for Shanghai IPO of subsidiary,1
1447,Internet of Things market to triple to $1.7 trillion by 2020: IDC,1
1079,Amazon's cloud unit plans to sell own networking switches - The Information,1
112,JP Morgan upgrades Cisco to overweight;shares rise,1
540,Tata in talks with aircraft makers over order for Air India -sources,0
707,UPDATE 1-Mercedes-Benz to assemble flagship electric sedan in India,0
924,India's Gennova developing Omicron-specific COVID-19 vaccine,0
1133,Disney names Twitter co-founder Dorsey to board,1
2065,RPT-BUZZ-U.S. stocks weekly: Feeling taxed,1
1126,"India proposes new wording on phasing coal ""down"" not ""out""",0
655,"US STOCKS-Wall St climbs on Cisco, Disney's upbeat results",1
947,Factbox-Peloton's newest top executives,1
1034,"US STOCKS-S&P 500, Dow up on earnings lift, Nasdaq off session low",1
476,UK very disappointed with India's stance on Ukraine - trade minister,0
758,Climate migration predicted to rise in India as extreme weather worsens,0
1150,BRIEF-AImotive Raises $38 Mln Series C,1
1547,Juniper shares drop after Nokia denies takeover chatter,1
2046,UPDATE 1-NetGear 1st-qtr results beat Street estimates,1
638,India's cental bank to adjust private bank ownership rules,0
1834,US STOCKS-Wall St tumbles as investors run to safety,1
925,Winston partner's $4.8 million pay disclosed in nominee filing,1
197,"UPDATE 1-Cisco, Google sign patent agreement",1
1666,US STOCKS-Wall St set to open higher ahead of U.S. factory data,1
1099,Senior schools reopen in India's Karnataka amid hijab row,0
158,NDS says Cisco deal on track despite allegations,1
973,Exclusive-BT takes multi-million pound stake in cyber firm Safe Security,1
233,BRIEF-Cisco promotes David Goeckeler to executive vice president,1
1536,Breakingviews - Ericsson’s upbeat 5G forecasts still too cautious,1
512,Videos may make up 84 percent of internet traffic by 2018: Cisco,1
312,"U.S. top diplomat Blinken to visit India, Kuwait",0
263,Cisco tells International Trade Commission Arista flouting its orders,1
1825,US STOCKS-S&P boasts record close with earnings reports adding to vaccine fueled optimism,1
744,"Instant view: Groupon stays in the red, Cisco hikes dividend",1
332,"India's daily COVID-19 infections rise by 38,949",0
1420,Zoom forecasts sales surge as video conferencing becomes a daily routine,1
218,CORRECTED-Cisco quarterly revenue beats estimates,1
1990,Singapore's Jungle Ventures raises $240 million for third Southeast Asia fund,1
577,INSIGHT-From Russia with concern: Cisco's audits raised red flags about resellers,1
528,Olympics-India won't send diplomat after Games 'politicized' by China,0
335,India approves Sputnik Light COVID shot for unvaccinated - local manufacturer,0
83,BRIEF-Cisco Appoints Mark Garrett To Board Of Directors,1
504,"UPDATE 1-Cisco's software push fuels quarterly beat, strong forecast",1
563,"UPDATE 1-Apple, Cisco team up to push for cyber security insurance discounts",1
1119,Software maker Freshworks raises $100 mln; valuation at $1.5 bln,1
1093,UPDATE 1-India's Zee appeals in case by investors demanding shareholder meet,0
821,"India raises wheat purchase price by 2%, farmers disappointed",0
1129,Saudi Zain signs $1.2 bln supply deals to upgrade network,1
1024,US STOCKS-Wall St set to snap 3-day losing streak after fewer weekly jobless claims,1
145,India's tech capital on alert after death of actor,0
84,Cisco to buy privately held network software co,1
3,Cisco developing private-cloud subscriptions for companies - The Information,1
977,India prepares for future COVID surge as cases inch up,0
1903,US STOCKS-Wall Street little changed after 4-day rally,1
95,Cisco to buy AppDynamics for $3.7 billion in growth push,1
783,"Wall Street slips after Fed comments, but Cisco surges",1
125,Cisco shelves home telepresence amid company revamp,1
1459,"CORRECTED-US STOCKS-Wall St gains on earnings boost, strong economic data",1
1364,"Tech, prosperity and peace on West Bank",1
1722,S&P 500 flirts with two-month low before rebound,1
1877,US STOCKS-S&P gains as investors juggle pandemic fears with recovery prospects,1
52,Cisco veteran Hooper leaves company,1
192,Cisco and Google sign patent cross-licensing agreement,1
580,India allows power plants to blend imported coal with local grade,0
579,India allows power plants to blend imported coal with local grade,0
648,US STOCKS-Futures point to gains on Cisco results,1
1632,Rolls-Royce appoints new strategy and digital execs,1
131,Cisco revenue slips for fifth straight quarter,1
495,"Cisco, Facebook to work with businesses to expand free Wi-Fi use",1
191,"Cisco profit beats Street, shares rise on outlook",1
234,India's budget aims to boost spending to support growth,0
1920,"UPDATE 1-Palo Alto forecasts current-quarter profit below estimates, shares fall",1
29,"Cisco forecasts profit below estimates, cites supply chain issues",1
74,India's trade minister to meet Chinese counterpart on Tuesday,0
2012,Taiwan tells agencies not to use Zoom on security grounds,1
100,JP Morgan upgrades Cisco to overweight;shares rise,1
805,BRIEF-Permira Funds To Acquire Cisco's Service Provider Video Software Solutions Business,1
1074,Regional party claims it will beat Modi's BJP in India's biggest state election,0
1054,"BRIEF-Sevenet gets $760,000 order for delivery of hardware",1
942,Clearwater Analytics valued at over $5 billion after stellar NYSE debut,1
521,UN plans to drastically expand plastic waste management in India,0
198,"India records 41,195 new coronavirus cases",0
267,BRIEF-Cisco says $1 billion program for smart cities,1
907,India tells public to shun Musk-backed Starlink until it gets licence,0
470,"India's Reliance Group, Cisco Jasper partner for technology venture",1
722,Pakistan seeks answers from India after crash of mystery flying object,0
735,UPDATE 3-Cisco Q3 revenue outlook strong after Q2 beat,1
610,Iconix-Reliance JV in India to acquire Lee Cooper brand rights,0
724,India reports smallest rise in COVID-19 deaths since mid-March,0
42,"India says daily COVID infections rise by 285,914",0
496,India police charge Amazon execs in alleged marijuana smuggling case,0
1079,"UPDATE 3-UK, India plan to connect world's green power grids",0
352,"India's expert panel advises full approval for Covishield, Covaxin",0
686,BRIEF-Schneider Electric and Cisco partner to build resilient control system networks,1
239,"India reports 40,134 new coronavirus cases",0
739,UPDATE 1-Cisco rival Arista Networks files for IPO,1
43,Acacia files counterclaim against Cisco over $2.84-bln merger deal,1
421,Newer businesses drive Cisco's earnings beat; shares rise,1
2068,"UPDATE 1-iPhone parts supplier Jabil's earnings, revenue top estimates",1
429,Cisco wins EU approval for $5 billion NDS acquisition,1
1783,US STOCKS-Wall St set to open weaker as focus turns to high-level U.S.-China trade talks,1
489,India outlines $10 billion plan to woo global chip makers,0
368,"Cisco, Nokia escape fiber optics patent case at Fed Circuit",1
1116,Software maker Freshworks raises $100 million; valuation at $1.5 billion,1
1034,India's Modi orders review of reopening on Omicron COVID concerns,0
1113,India's retail inflation likely marched higher in November: Reuters poll,0
730,U.S. Supreme Court agrees to hear Cisco patent infringement case,1
1503,"RingCentral taps banks for IPO, deal could launch soon: sources",1
458,India turns to Brazil for soyoil amid Ukraine crisis; exports soar,0
883,"Apple, Google, others lose court challenge to patent review policy",1
2033,DIARY-S&P 500 EARNINGS FOR DAY AHEAD,1
1014,"Apple files lawsuit against NSO Group, saying U.S. citizens were targets",1
214,"India cenbank to hold rates, guidance on liquidity crucial",0
1060,India says government panel looking into new Delta subvariant,0
1103,"Vaccine hesitancy big threat for India, says top vaccine maker SII",0
1876,US STOCKS-Wall Street closes with strong gains as recovery hopes offset pandemic fears,1
859,India's Omicron wave may intensify in coming weeks -experts,0
1896,"US STOCKS-Wall St advances after data and deals; Nasdaq hits 5,000",1
21,India's gender inequity in vaccinations narrows,0
803,Q&A: Cisco's Morgridge family follows life lessons in giving away fortune,1
1987,EU boosts radio spectrum for superfast mobile services,1
1095,Ukraine cyber police aware of possible new threat: police chief,1
1660,"Former executive of Duo Security, Zscaler joins IronNet as co-CEO",1
1421,Zoom forecasts sales surge as video conferencing becomes a daily routine,1
372,"Cisco to lay off about 14,000 employees: tech news site CRN",1
489,"Cisco to cut another 6,000 jobs as forecast falls flat",1
708,"UPDATE 1-Ford reconsiders India after halting production, this time for EVs",0
127,Foxconn India iPhone plant to reopen on Wednesday -legislator,0
848,"Dow, S&P 500 end at records after Yellen hearing; Cisco sinks",1
267,India expects tech cos will not use encryption as 'excuse'- official says,0
1849,"Nokia debuts fastest routers on market, targeting web giants",1
55,Cisco sues TiVo over DVRs,1
260,India's plans for 20% ethanol-blending will cut sugar subsidy - oil secretary,0
2022,Tech investor Sequoia takes stake in flight search firm Skyscanner,1
785,"Bosch, Cisco, BNY Mellon, others launch new blockchain consortium",1
1976,Apple iPhone a danger to China national security -state media,1
292,UPDATE 3-Cisco to buy AppDynamics for $3.7 bln in growth push,1
94,SalesCrunch makes $1 bid for Cisco's WebEx,1
778,"India growth recovery faces headwinds from geopolitical tensions, says Patra",0
1415,Mass move to work from home in coronavirus crisis creates opening for hackers: cyber experts,1
1061,REFILE-US STOCKS-Wall St set to snap 3-day losing streak after fewer jobless claims,1
980,Toxic gas kills six in India after illegal chemical dump,0
85,Judge pauses Arista antitrust case against Cisco,1
351,UPDATE 2-Cisco to take $700 mln in restructuring charges for layoffs,1
459,Russia starts missile supplies to India despite U.S. sanctions risk,0
1042,Ericsson to launch subscription service for remote office,1
645,"India reports 27,254 new COVID-19 cases, 219 deaths",0
1104,SolarWinds shareholders sue over cybersecurity disclosures,1
1368,DIARY-U.S. earnings week ahead,1
959,Welsh Carson-backed Clearwater Analytics files for U.S. IPO,1
1786,AT&T to launch home monitoring service in March,1
641,India approves investments worth $1.79 billion from its neighbours,0
523,CORRECTED-UPDATE 2-Cisco router break-ins bypass cyber defences,1
1579,Vidyo names NTT Data and GE veteran Kaminsky as CFO,1
202,"Cisco posts smaller-than-expected drop in quarterly revenue, shares rise",1
1051,"India reports 15,906 new COVID-19 cases in last 24 hours",0
14,"UPDATE 4-Cisco forecast knocked by supply chain snags, shares fall",1
1674,US STOCKS-Wall Street set to open at record levels ahead of Powell talk,1
988,EXCLUSIVE -Wide-ranging SolarWinds probe sparks fear in Corporate America,1
852,"Dow, S&P 500 end at records after Yellen hearing; Cisco sinks",1
549,"India detects third Omicron case, reports 415 COVID-19 deaths",0
1432,US STOCKS-Wall St ends up slightly as Fed minutes show split over rate timing,1
1375,"Stanford president, an influential force in Silicon Valley, to leave post",1
568,UPDATE 1-EU set to okay Cisco's $5 bln NDS deal - source,1
196,India's Reliance plans to turn syngas into blue hydrogen,0
1510,Internet firms to be subject to new cybersecurity rules in EU,1
631,Modi hails India's 10 million COVID vaccine doses in a single day,0
1856,"S&P 500, Nasdaq rise as Apple hits $1 trillion mark",1
1939,"Blackstone, two others to buy Indian business park for $367 million: sources",1
1736,HP shares jump on turnaround hopes; margins a concern,1
1033,"US STOCKS-Wall St set to open higher on earnings boost, Big Tech bounces back",1
1460,U.S. Patent and Trademark Office head Michelle Lee resigns,1
1727,"US STOCKS-Banks drag Wall St lower as growth fears, rate outlook weigh",1
171,Foxconn India iPhone plant to reopen on Wednesday -legislator,0
1091,Ukraine cyber police aware of possible new threat -police chief,1
681,BRIEF-Amper keeps negotiating with Cisco to sign final agreement of payments,1
1061,Games-India withdraw hockey teams from Commonwealth Games in Birmingham,0
1271,"GLOBAL MARKETS-Stocks rise after strong earnings, deal news; data lifts U.S. yields",1
510,UPDATE 2-France's Technicolor to buy Cisco's set-top box business,1
921,"India revamps incentives for autos to boost EVs, hydrogen fuel cells -sources",0
782,"US STOCKS-Futures rise after upbeat Cisco, Walmart earnings",1
608,UPDATE 1-Cisco reviews code after Juniper breach; more scrutiny expected,1
1719,"Hungary has no evidence of Huawei threat, plans rapid 5G rollout -minister",1
1403,Coalition of human rights groups joins suit against Israeli firm NSO,1
775,Law firms bid to work on India's LIC IPO as government sweetens terms,0
299,"Arista infringes Cisco networking patents, U.S. trade agency rules",1
1594,Chinasoft says Huawei to buy 40 pct of outsourcing venture,1
11,Cisco CEO says quarter of staff in Ukraine have left,1
463,India's 'captive' coal mines to be allowed to sell 50% output,0
1258,HP shares set to open 6 pct higher after revenue surprise,1
1445,ThinkEquity lowers Brocade Communications to hold,1
944,Zoom shares fall after results as Wall Street turns cautious on growth,1
1085,BRIEF-Sevenet receives order for delivery of safety system,1
474,UPDATE 1-Cisco wins EU approval for $5 bln NDS acquisition,1
1286,"Apple, other U.S. goods from China held up at Indian ports - sources",1
712,BRIEF-Tomtom is developing lane level traffic technology with Cisco,1
1442,US STOCKS-Wall Street rises on hopes of easing trade tensions,1
173,"Insight: For Cisco and Huawei, a bruising rivalry reaches stalemate",1
760,Tesla rival NextEV hires former Cisco tech chief Padmasree Warrior,1
2039,TEXT-Fitch cuts Hewlett-Packard ratings,1
992,India's gasoline demand seen hitting record as COVID curbs ease,0
718,Huawei gearing up to take on Cisco on its home turf,1
456,Cisco pulls out of Barcelona conference as coronavirus fears spread,1
472,"Apple, Cisco team up with insurance companies to offer cyber policy discounts",1
486,CORRECTED-Cisco posts loss on $11.1 bln tax-related charge,1
651,Cisco rival Arista Networks files for IPO,1
916,Kremlin internet crackdown causing major outages as election looms,1
436,Cisco gives tepid current-quarter forecast; sees weak client spending,1
726,"India unveils new rice variety to cut down on use of water, labour",0
527,"Cisco revenue forecast disappoints; says to cut 1,100 more jobs",1
995,"Blockchain network IOTA teams up with Microsoft, others on data marketplace",1
1028,"India to launch $1.48 billion plan to raise oilseed output, cut imports",0
1254,Israeli cybersecurity firm Illusive raises $24 million in private round,1
1380,"Stanford president, an influential force in Silicon Valley, to leave post",1
691,"Britain and India must deepen defence, economic ties - UK's Truss",0
313,Cisco fights to limit damages after $24 mln patent verdict,1
1088,Consulting firm Blue Ridge names new senior managing director,1
444,India tells China border troop pullback needed for better ties,0
124,"Cisco's first-quarter forecast disappoints, shares fall",1
54,India's trade minister to meet Chinese counterpart on Tuesday,0
1111,India inflation likely fell to five-month low in September: Reuters poll,0
1599,UPDATE 1-Avago Technologies to buy CyOptics for $400 mln,1
518,France's Technicolor to buy Cisco's set-top box business,1
97,Cisco sells home networking business to Belkin,1
460,Japan's Kishida and India's Modi discuss response to Ukraine crisis,0
1394,Exchange-traded fund seeks to tap into cyber security market,1
961,India reports smallest rise in COVID-19 deaths since mid-March,0
1571,EXCLUSIVE-EU set to clear Dell's $67 bln deal to buy EMC -sources,1
769,US STOCKS-Wall St lower on fears of retail slowdown; Cisco drags,1
1317,Tech Mahindra to buy 51 percent of Comviva from promoters,1
472,India says one vaccine dose prevents 96.6% COVID-19 deaths,0
2050,U.S. tech giants' offshore cash piles earn interest from govt-report,1
792,US STOCKS-Wall St treads water after data; Cisco climbs,1
200,Cisco tops estimates as turnaround takes center stage,1
403,India police to question Amazon executives in probe over marijuana smuggling,0
1789,US STOCKS-Wall St set to open slightly higher on Greek hopes,1
950,UPDATE 3-Clearwater Analytics valued at over $5 bln after stellar NYSE debut,1
336,"Cisco resurgence in China to require time, patience: CEO Chambers",1
398,Exclusive: Cisco cuts ties to China's ZTE after Iran probe,1
1470,"FireEye names former McAfee exec Dave DeWalt as CEO, plans IPO",1
122,India's tech capital on alert after death of actor,0
450,India says reviewing procedures after missile accidentally fired into Pakistan,0
1139,US STOCKS SNAPSHOT-Tech stocks lead Wall Street higher at open,1
1696,Married or single? Who has the advantage in retirement planning?,1
564,"Coal India warned government of coal shortage in February, documents show",0
1176,BRIEF-Atea Denmark unit signs contract with Agency for Modernisation Ministry of Finance,1
1050,"India reports 15,906 new COVID-19 cases in last 24 hours",0
1771,Cyber security stocks rise in wake of global 'ransomware' attack,1
865,India reports smallest rise in COVID-19 deaths since mid-March,0
1577,Google starts selling corporate videoconferencing product,1
17,"Private banks, pharma weigh on India shares; Pfizer India unit jumps",0
1059,Software firm Quali raises $54 million in VC-backed funding round,1
86,Cisco to buy software firm IMImobile in $730 million deal,1
706,"India's COVID vaccine supply jumps, raising export hopes",0
1624,"US STOCKS-Futures gain after Ukraine deal, Swedish stimulus",1
25,India reports outbreak of H5N1 bird flu - OIE,0
416,India's Feb oil imports surge as refiners boost runs,0
430,UPDATE 1-Ericsson and Cisco in network partnership to boost sales,1
1310,"EU regulators to rule on $67 bln Dell, EMC deal by Feb. 29",1
1389,US STOCKS-Futures slip after Wall Street ends at record highs,1
983,"In India, Tamil Nadu eyes coal power reboot despite local fears",0
1118,BRIEF-BroadSoft reports qtrly ‍non-GAAP diluted earnings per share equaled $0.38 per common share,1
831,From e-bikes to flying cars: India's Ola plots mobility future,0
379,Cisco chief urges Obama to curb NSA surveillance activity,1
1592,Internet of Things market to triple to $1.7 trln by 2020 - IDC,1
599,Coal India ramps up supplies to address shortage at utilities,0
583,Cisco says most network gear needed for 5G is ready now and can cut costs,1
2063,"Insurers to work with tech firms on risks from drones, driverless cars",1
1886,"US STOCKS-Wall St inches up with energy gain, Wal-Mart",1
2015,Dell misses revenue estimates on weakness in server business,1
908,India tells public to shun Musk-backed Starlink until it gets licence,0
1268,Reuters Select: Article 50: live coverage at Reuters.com,1
375,Cisco shares drop 13 percent after revenue warning,1
1009,India bars Kotak from launching certain bond funds for six months,0
244,BRIEF-Cisco to report product and service revenue in five categories,1
388,Cisco wins U.S. patent dispute over wifi technology,1
987,India cenbank seen holding repo rate steady and raising reverse repo,0
1497,EXCLUSIVE-EU set to clear Dell's $67 bln deal to buy EMC -sources,1
151,"Omicron spreads in India, full vaccination in focus",0
1958,"Intel to collaborate with Israel's Team8, Illusive on cybersecurity",1
1564,"RingCentral taps banks for IPO, deal could launch soon: sources",1
801,"U.S. stock index futures signal losses, Cisco eyed",1
471,India's June WPI inflation eases to 12.07%: government,0
952,India must work towards sustainable growth in post-pandemic era - Das,0
872,India accuses China's Huawei of tax evasion - government source,0
1697,"GLOBAL MARKETS-Stocks slip, dollar gains on Fed policy remarks",1
527,Olympics-India won't send diplomat after Games 'politicized' by China,0
981,"MORNING BID-War, peace, inflation",1
1017,India says no report of its students being held hostage in Ukraine,0
706,BRIEF-Ericsson says there have not been discussions on merger with Cisco,1
301,Arista wins round in Cisco patent fight over network technology,1
668,"Microsoft, Google, Cisco, VMware join legal battle against hacking company NSO",1
1055,"Week Ahead in Intellectual Property: Nov. 21, 2016",1
112,UPDATE 3-Ford to stop making cars in India,0
1115,"BRIEF-Arista Networks Says ‍On March 23, Administrative Law Judge At International Trade Commission Issued A Recommended Determination",1
974,EXCLUSIVE-BT takes multi-million pound stake in cyber firm Safe Security,1
494,India central bank sees need for continued policy support -minutes,0
1074,Chinese leaders split over releasing blacklist of U.S. companies - WSJ,1
781,UPDATE 2-Ericsson looks to expand Cisco partnership as it cuts market outlook,1
1080,India's first social plan for closed coal hubs aims for 'honourable' lives,0
485,Amazon launches bundling service for video streaming apps in India,0
561,Climate migration predicted to rise in India as extreme weather worsens,0
642,Cisco shares drop on tech spending worries,1
1440,"China state media calls for 'severe punishment' for Google, Apple, U.S. tech firms",1
512,"India's output, exports of Russia's Sputnik vaccine at risk due to Ukraine crisis",0
983,PREVIEW-Mobile World Congress hopes for bigger bash as Spain eases restrictions,1
711,BRIEF-H-Farm signs agreement with Cisco for industry acceleration programs,1
645,"Cisco outlook underwhelms, economy fears persist",1
268,UBS says it remains committed to India as advisory services move,0
67,Cisco revenue rises 1.3 pct,1
870,"US STOCKS-Wall St edges up after Putin comments, Cisco falls",1
1531,Cyber security stocks rise after global 'ransomware' attack,1
